date,open,high,low,close,volume
2018-04-21 04:30:00+04:30,616.8,618,598.3,608.49,24426.95086
2018-04-21 08:30:00+04:30,608.49,624.5,607,613.58,23150.28929
2018-04-21 12:30:00+04:30,613.5,615.43,570.23,586.59,57255.16505
2018-04-21 16:30:00+04:30,586.59,611.33,584,608.4,27698.7406
2018-04-21 20:30:00+04:30,608.86,613.99,598.65,608.99,16083.41481
2018-04-22 00:30:00+04:30,609,609.79,596.64,604.87,10750.39292
2018-04-22 04:30:00+04:30,604.87,606,589,600.14,17037.36423
2018-04-22 08:30:00+04:30,600.22,612.49,599,611.8,10671.2213
2018-04-22 12:30:00+04:30,611.8,633.56,611.03,625.14,26165.67594
2018-04-22 16:30:00+04:30,625.2,641,614.31,634.46,29324.77629
2018-04-22 20:30:00+04:30,634.46,643.49,630,636.58,16984.70386
2018-04-23 00:30:00+04:30,636.97,643,616.5,620.92,19943.63118
2018-04-23 04:30:00+04:30,620.67,636.99,618.02,634.9,11846.82585
2018-04-23 08:30:00+04:30,634.9,642.16,630,640.86,11823.47597
2018-04-23 12:30:00+04:30,641.1,642,630.42,637.36,15391.27247
2018-04-23 16:30:00+04:30,637.45,649.11,637.03,645.23,17823.29887
2018-04-23 20:30:00+04:30,645.79,647.37,632.27,637,13903.89874
2018-04-24 00:30:00+04:30,637,645.29,634,645.09,6686.93603
2018-04-24 04:30:00+04:30,644.58,673.2,643.76,669.07,31087.69471
2018-04-24 08:30:00+04:30,669.06,685.29,663,678.13,26460.75609
2018-04-24 12:30:00+04:30,678.71,693,677.46,688.29,15867.8598
2018-04-24 16:30:00+04:30,688.35,712.99,686.08,699.89,48373.85505
2018-04-24 20:30:00+04:30,699.89,710,693.27,709.94,25575.74613
2018-04-25 00:30:00+04:30,709.81,710,700.1,701.58,24071.75794
2018-04-25 04:30:00+04:30,701.16,703.3,652,654,61358.59299
2018-04-25 08:30:00+04:30,654,669,624,661.2,67160.89082
2018-04-25 12:30:00+04:30,661.2,663.46,600.1,629.04,67190.24568
2018-04-25 16:30:00+04:30,629.07,639.99,593.83,622.9,74047.50443
2018-04-25 20:30:00+04:30,622.9,638.13,606,628.46,34591.06611
2018-04-26 00:30:00+04:30,628.84,649.36,606.5,618,37091.20425
2018-04-26 04:30:00+04:30,617.73,625.59,600,618.39,37748.98805
2018-04-26 08:30:00+04:30,618.39,638,616.06,632.47,30281.63749
2018-04-26 12:30:00+04:30,632.5,638,617.01,633.23,23667.19294
2018-04-26 16:30:00+04:30,633.23,639.99,623.09,628.6,21643.73266
2018-04-26 20:30:00+04:30,628.6,638,623.77,630.46,12470.47479
2018-04-27 00:30:00+04:30,631,666.19,630.29,661.51,29941.98222
2018-04-27 04:30:00+04:30,661.51,663.99,640,648.61,20647.5383
2018-04-27 08:30:00+04:30,649.59,659.7,635.73,657.99,15751.24352
2018-04-27 12:30:00+04:30,657.97,686.82,656.57,680.34,26949.70408
2018-04-27 16:30:00+04:30,680.34,686.81,665,674.47,25233.90324
2018-04-27 20:30:00+04:30,674.47,684.15,658.18,659,17954.86805
2018-04-28 00:30:00+04:30,659,663.75,639.41,643.46,28266.2267
2018-04-28 04:30:00+04:30,643.41,671,638.76,667.42,18250.72367
2018-04-28 08:30:00+04:30,667.99,675.6,664,670,15080.86038
2018-04-28 12:30:00+04:30,670,687.51,662.5,677.96,25257.92808
2018-04-28 16:30:00+04:30,677.96,694.9,675.2,687.54,26808.36399
2018-04-28 20:30:00+04:30,687.53,689.99,677.54,687.07,14240.20402
2018-04-29 00:30:00+04:30,687.07,689.95,673.46,682.86,13490.28323
2018-04-29 04:30:00+04:30,683.5,700.49,682.84,695.4,20148.02976
2018-04-29 08:30:00+04:30,695.4,697.86,689.15,692.43,14441.68712
2018-04-29 12:30:00+04:30,692,694.43,665.28,674.23,34883.53095
2018-04-29 16:30:00+04:30,675.07,687.48,669,682.3,19827.81751
2018-04-29 20:30:00+04:30,682.3,684.19,671.16,680.62,10886.39663
2018-04-30 00:30:00+04:30,679.95,691.8,677.6,690.85,9832.77672
2018-04-30 04:30:00+04:30,690.85,695.3,675.5,677.16,17630.48665
2018-04-30 08:30:00+04:30,677.17,689.14,673.18,677.61,20801.5572
2018-04-30 12:30:00+04:30,677.61,694,674.05,686.65,18206.51825
2018-04-30 16:30:00+04:30,687.52,692.54,678,684.01,18247.92156
2018-04-30 20:30:00+04:30,684.6,687.99,677,679.97,13538.64173
2018-05-01 00:30:00+04:30,680.01,681.13,662.2,670.78,24069.79181
2018-05-01 04:30:00+04:30,670.78,671.2,627.58,641.86,49058.72925
2018-05-01 08:30:00+04:30,641.2,665.67,640.21,661.57,16065.69199
2018-05-01 12:30:00+04:30,661.79,675,657.64,659.69,15591.58531
2018-05-01 16:30:00+04:30,659.09,661.47,642.92,649.28,22489.22159
2018-05-01 20:30:00+04:30,649.97,665.04,649.34,662.62,13880.54399
2018-05-02 00:30:00+04:30,662.65,675.6,661.57,672,16037.89462
2018-05-02 04:30:00+04:30,671.99,679.5,663,674.49,15790.73287
2018-05-02 08:30:00+04:30,674.1,688.12,674,683.53,15780.48498
2018-05-02 12:30:00+04:30,683.52,686.68,676.68,683.12,11231.73751
2018-05-02 16:30:00+04:30,683,684.5,669,683.49,18414.89839
2018-05-02 20:30:00+04:30,683,684.19,672.23,678.45,9857.40197
2018-05-03 00:30:00+04:30,678.39,691.99,675,688.56,15110.24758
2018-05-03 04:30:00+04:30,688.55,724.5,685.39,717.99,35666.03764
2018-05-03 08:30:00+04:30,717.99,732.26,707.37,722.6,38964.00053
2018-05-03 12:30:00+04:30,722.99,726.29,711.01,722.55,18131.59083
2018-05-03 16:30:00+04:30,722.2,758.7,722.2,748.67,58349.35043
2018-05-03 20:30:00+04:30,748.67,777.68,748,762.23,46945.39211
2018-05-04 00:30:00+04:30,762.83,792.08,754,779,31362.83746
2018-05-04 04:30:00+04:30,779,782.79,756.91,770.7,34360.71745
2018-05-04 08:30:00+04:30,770.99,787,770.71,784.82,19464.83166
2018-05-04 12:30:00+04:30,784.82,810,784.59,802.01,45679.81379
2018-05-04 16:30:00+04:30,802.27,807.5,762.6,774.64,40926.31998
2018-05-04 20:30:00+04:30,775.16,786.2,765.7,783.01,25340.21787
2018-05-05 00:30:00+04:30,783.01,795,781,785.99,14152.5014
2018-05-05 04:30:00+04:30,785.8,806,781.56,805.3,20015.17546
2018-05-05 08:30:00+04:30,805.96,817,802.39,807.59,21615.37858
2018-05-05 12:30:00+04:30,807.59,823.2,806.2,817.8,19993.5732
2018-05-05 16:30:00+04:30,818.19,832.66,817.31,820.01,26779.90468
2018-05-05 20:30:00+04:30,820.01,826.03,807,812.67,22711.98718
2018-05-06 00:30:00+04:30,812.67,821.21,799.61,819.5,17515.16854
2018-05-06 04:30:00+04:30,819.5,839.99,818.62,828.15,22411.66797
2018-05-06 08:30:00+04:30,828.15,831.21,776.26,800.39,45356.38196
2018-05-06 12:30:00+04:30,800.39,800.4,770,774.07,30900.22023
2018-05-06 16:30:00+04:30,774.05,785.46,752.49,774.97,36986.48799
2018-05-06 20:30:00+04:30,775,795.29,774.66,780.4,19404.42975
2018-05-07 00:30:00+04:30,780.4,796.83,776.52,794.3,11811.97212
2018-05-07 04:30:00+04:30,794.3,799.14,741.23,758.87,46788.74567
2018-05-07 08:30:00+04:30,758.81,762.97,730,738.02,34711.81459
2018-05-07 12:30:00+04:30,736.98,752,705.46,733,69503.13341
2018-05-07 16:30:00+04:30,733,743.85,701,729.84,59271.5621
2018-05-07 20:30:00+04:30,729.84,761.95,725.51,758,42000.30503
2018-05-08 00:30:00+04:30,758,766.87,735.12,752.49,31961.50248
2018-05-08 04:30:00+04:30,753,777,752.49,771.5,27725.40043
2018-05-08 08:30:00+04:30,771.55,773,747.23,761.07,19968.56924
2018-05-08 12:30:00+04:30,761.07,762.24,727.98,728.01,30746.09557
2018-05-08 16:30:00+04:30,728.01,742.91,720.02,737.47,27084.55724
2018-05-08 20:30:00+04:30,737.47,751.71,725.76,750.7,17496.41736
2018-05-09 00:30:00+04:30,750.28,759.05,739.44,748.99,12085.15637
2018-05-09 04:30:00+04:30,748.99,750.75,715.68,719.71,22669.35011
2018-05-09 08:30:00+04:30,720,726.9,710.26,718.22,20713.38189
2018-05-09 12:30:00+04:30,718.27,748.8,718.21,743.96,21569.18741
2018-05-09 16:30:00+04:30,743.49,752.08,741.1,748.67,15412.55326
2018-05-09 20:30:00+04:30,748.51,760.74,744.5,750.09,20461.34049
2018-05-10 00:30:00+04:30,749.51,757.5,743.96,751.75,11527.56442
2018-05-10 04:30:00+04:30,752.4,759.98,751,757.19,11123.58116
2018-05-10 08:30:00+04:30,757.01,769.88,753.15,764,20109.45085
2018-05-10 12:30:00+04:30,763.3,766.89,758,760.84,10501.10248
2018-05-10 16:30:00+04:30,760.83,766.93,757.2,762.33,13458.64895
2018-05-10 20:30:00+04:30,762.98,765.6,733.33,737.6,29290.1789
2018-05-11 00:30:00+04:30,736.89,742,720,722.52,17536.33699
2018-05-11 04:30:00+04:30,722.52,732.5,714.79,730,22958.70898
2018-05-11 08:30:00+04:30,730,737.23,683,692.53,44312.83897
2018-05-11 12:30:00+04:30,692.53,713,676.19,678,47449.45848
2018-05-11 16:30:00+04:30,677.6,690.58,666.73,682.2,55303.74881
2018-05-11 20:30:00+04:30,681.43,694.8,676.36,688.97,23532.3751
2018-05-12 00:30:00+04:30,688.97,692.06,663,676.96,23396.41957
2018-05-12 04:30:00+04:30,676.96,687,672.91,675.45,11623.63134
2018-05-12 08:30:00+04:30,675.45,680.01,633.2,653.58,42368.16113
2018-05-12 12:30:00+04:30,653.57,689.31,637,677.13,37412.62623
2018-05-12 16:30:00+04:30,677.07,690,652,659.6,40181.6233
2018-05-12 20:30:00+04:30,659.66,683.49,651.04,681.34,20059.5751
2018-05-13 00:30:00+04:30,680.72,690.2,667.05,684.11,15155.45777
2018-05-13 04:30:00+04:30,684.56,689.11,666.31,679.96,10567.5924
2018-05-13 08:30:00+04:30,679.45,686.95,667.02,683.67,11260.13825
2018-05-13 12:30:00+04:30,683.67,700.69,678.16,695.01,27926.84382
2018-05-13 16:30:00+04:30,695.84,729.34,694.82,727.01,32274.98161
2018-05-13 20:30:00+04:30,727.5,740,715.3,728.64,36537.0503
2018-05-14 00:30:00+04:30,728.64,742,725.61,729.08,17455.78569
2018-05-14 04:30:00+04:30,729.08,733.99,693,696,33123.87243
2018-05-14 08:30:00+04:30,696,706.19,687,703.78,29533.40515
2018-05-14 12:30:00+04:30,703.08,716.87,697.11,713.34,23080.23935
2018-05-14 16:30:00+04:30,713.33,741,686,733.25,58362.44615
2018-05-14 20:30:00+04:30,733.83,738.23,726.22,733.8,19219.97753
2018-05-15 00:30:00+04:30,733.8,743.9,717,727.49,20146.98179
2018-05-15 04:30:00+04:30,727.49,736.48,720,728.55,13051.64154
2018-05-15 08:30:00+04:30,728.55,737,725.49,735.03,13587.88341
2018-05-15 12:30:00+04:30,735.07,740,722,732.51,28587.36414
2018-05-15 16:30:00+04:30,732.51,735.85,707.75,717.98,32861.60442
2018-05-15 20:30:00+04:30,718.03,728.2,705,713.77,22697.95301
2018-05-16 00:30:00+04:30,713.55,715.39,695,704.91,16404.77211
2018-05-16 04:30:00+04:30,704.91,709,673.52,678.51,30306.2033
2018-05-16 08:30:00+04:30,679.03,694.49,678.51,690.01,17351.97613
2018-05-16 12:30:00+04:30,690.73,712.84,684.2,704.66,17475.18336
2018-05-16 16:30:00+04:30,704.66,708.28,678.01,697.36,25147.95107
2018-05-16 20:30:00+04:30,697.36,703.49,689.03,694.05,17183.87514
2018-05-17 00:30:00+04:30,693.13,707.5,691.75,706.29,11437.27995
2018-05-17 04:30:00+04:30,706.8,719.25,705.7,709.69,20653.09206
2018-05-17 08:30:00+04:30,709.7,714.15,695,698.7,17524.16403
2018-05-17 12:30:00+04:30,698.69,705.04,696.45,700.95,13214.85325
2018-05-17 16:30:00+04:30,701.71,708.56,695.72,706.01,11907.63823
2018-05-17 20:30:00+04:30,706.46,707.86,678,683.7,19102.57451
2018-05-18 00:30:00+04:30,684.36,690.65,662,667.62,24321.06167
2018-05-18 04:30:00+04:30,667.62,675,656,669.9,26082.32473
2018-05-18 08:30:00+04:30,669.2,682,667.27,677.74,19431.40793
2018-05-18 12:30:00+04:30,677.78,685.68,674.99,680.56,15779.25952
2018-05-18 16:30:00+04:30,680.78,683.98,667.89,676.95,16690.84365
2018-05-18 20:30:00+04:30,676.95,692,671.7,689.19,16805.3948
2018-05-19 00:30:00+04:30,689.89,694.9,683.84,692.6,11752.43244
2018-05-19 04:30:00+04:30,693.26,696,682.46,692.03,11266.55514
2018-05-19 08:30:00+04:30,692,694.48,682.31,684.58,10021.81313
2018-05-19 12:30:00+04:30,684.63,709.16,682.75,709.16,13868.37507
2018-05-19 16:30:00+04:30,709.16,717.8,701.79,706.92,26841.34607
2018-05-19 20:30:00+04:30,706.92,707.55,696.3,703.66,13260.31518
2018-05-20 00:30:00+04:30,704,704.81,684,697,13570.45182
2018-05-20 04:30:00+04:30,697,708.56,688.4,701.92,14198.5555
2018-05-20 08:30:00+04:30,701.88,709.77,701.13,707.59,9355.00991
2018-05-20 12:30:00+04:30,707.58,718.2,703.7,712.5,16742.75236
2018-05-20 16:30:00+04:30,713.13,715.98,706.98,714.35,13861.27105
2018-05-20 20:30:00+04:30,714.34,729.88,714.02,720.48,20432.99511
2018-05-21 00:30:00+04:30,720.48,724.38,710,716.16,11414.15697
2018-05-21 04:30:00+04:30,716.16,719.14,704.39,712.72,15248.24502
2018-05-21 08:30:00+04:30,712.05,720.46,711.5,717.36,15604.0534
2018-05-21 12:30:00+04:30,717.36,718.44,705,709.52,16174.09593
2018-05-21 16:30:00+04:30,709.52,711.5,695.25,701,20397.94874
2018-05-21 20:30:00+04:30,701,701,688,695.81,17483.46129
2018-05-22 00:30:00+04:30,695.08,701.09,693.08,696.7,11177.35013
2018-05-22 04:30:00+04:30,697.1,699.6,682.2,688.56,15408.91242
2018-05-22 08:30:00+04:30,688.76,699,684.15,694.27,11629.7675
2018-05-22 12:30:00+04:30,694.27,695.37,681.13,683.67,14338.92828
2018-05-22 16:30:00+04:30,683.7,688,677,680.04,16066.99749
2018-05-22 20:30:00+04:30,680.43,682.71,662,666.66,16522.75827
2018-05-23 00:30:00+04:30,666.2,666.2,637.32,640.99,33092.21294
2018-05-23 04:30:00+04:30,640.86,669,625.65,642.19,37471.48448
2018-05-23 08:30:00+04:30,642.19,644,619,621.09,26214.97515
2018-05-23 12:30:00+04:30,621.2,629.5,610,620.99,35821.99589
2018-05-23 16:30:00+04:30,620.4,629.54,592.39,598.63,35362.11977
2018-05-23 20:30:00+04:30,598.57,599.97,560,591.46,82503.14714
2018-05-24 00:30:00+04:30,591.46,598.5,568,577.19,39726.04853
2018-05-24 04:30:00+04:30,577.19,599.14,576.39,595.92,31233.68989
2018-05-24 08:30:00+04:30,595.92,612.1,587.65,590.4,29846.40482
2018-05-24 12:30:00+04:30,590.4,591.68,550,564.76,55080.27044
2018-05-24 16:30:00+04:30,565,595.94,555.01,595.62,31641.73224
2018-05-24 20:30:00+04:30,595.04,597.94,577.5,596.1,28369.22044
2018-05-25 00:30:00+04:30,595.82,604.46,583.11,602.18,19683.30714
2018-05-25 04:30:00+04:30,602.08,606.98,588.01,602.2,18985.40653
2018-05-25 08:30:00+04:30,602.6,617.46,582.41,593.25,27510.85322
2018-05-25 12:30:00+04:30,593.23,600,584.25,597.57,21603.89321
2018-05-25 16:30:00+04:30,597.57,607.05,591.2,598.99,17720.98061
2018-05-25 20:30:00+04:30,598.99,599.71,575.4,580.84,17852.28038
2018-05-26 00:30:00+04:30,580.4,586.05,568.7,585.55,14402.84878
2018-05-26 04:30:00+04:30,585.56,590,578.32,586.14,11890.82416
2018-05-26 08:30:00+04:30,586.53,606.29,580.59,598.48,15199.77813
2018-05-26 12:30:00+04:30,598.96,603.92,592.98,599.58,12103.46003
2018-05-26 16:30:00+04:30,599.59,604.95,595.01,604,12158.77262
2018-05-26 20:30:00+04:30,604,605.2,597.2,600.51,11392.72175
2018-05-27 00:30:00+04:30,600.51,607.62,582.1,586,14908.56863
2018-05-27 04:30:00+04:30,586.03,587.04,575.6,581.36,15165.35223
2018-05-27 08:30:00+04:30,581.35,592,578.96,586.53,11524.74047
2018-05-27 12:30:00+04:30,586.69,587.89,572.01,575.83,21937.17941
2018-05-27 16:30:00+04:30,575.78,577,564.05,571.97,18259.82688
2018-05-27 20:30:00+04:30,572.4,573.49,557.43,560.48,16299.44308
2018-05-28 00:30:00+04:30,560.04,573.42,558.5,570.4,13910.72506
2018-05-28 04:30:00+04:30,570.81,576.2,567.64,570.07,14034.79657
2018-05-28 08:30:00+04:30,571.16,572.69,523.61,534.39,49098.02917
2018-05-28 12:30:00+04:30,534.39,538,525.42,529.36,21713.39053
2018-05-28 16:30:00+04:30,529.64,541.38,520.7,530.26,26289.87997
2018-05-28 20:30:00+04:30,530.26,533,520.26,526.2,15468.69946
2018-05-29 00:30:00+04:30,526.2,528.37,506.11,511.5,26593.03708
2018-05-29 04:30:00+04:30,511.5,526,510,525.22,25275.43507
2018-05-29 08:30:00+04:30,525.48,529.16,513.58,523.24,24421.47422
2018-05-29 12:30:00+04:30,523.25,556.47,517.55,552.9,40340.93974
2018-05-29 16:30:00+04:30,553.69,572.25,548.04,555.03,48093.73739
2018-05-29 20:30:00+04:30,555.2,572.55,554.44,564.96,26029.22844
2018-05-30 00:30:00+04:30,564.96,573.43,557.32,567.36,24922.02302
2018-05-30 04:30:00+04:30,567.09,585.83,563.5,568.97,27294.51073
2018-05-30 08:30:00+04:30,568.93,573.99,555.28,565.58,25173.86728
2018-05-30 12:30:00+04:30,565.58,576.27,558.15,570.82,14123.26717
2018-05-30 16:30:00+04:30,571,573.02,542.56,548.78,28005.05145
2018-05-30 20:30:00+04:30,548.77,552,541.2,549,16490.96158
2018-05-31 00:30:00+04:30,548.55,563,545.24,557.19,11044.61189
2018-05-31 04:30:00+04:30,557.87,567,552.98,562.61,15239.46491
2018-05-31 08:30:00+04:30,563.05,578.8,561.6,572.81,20405.25754
2018-05-31 12:30:00+04:30,572.81,576.55,566.01,574.93,13581.94381
2018-05-31 16:30:00+04:30,574.46,579,568.6,576.33,16704.7556
2018-05-31 20:30:00+04:30,576.37,586.73,573,575.47,16120.05695
2018-06-01 00:30:00+04:30,575.47,586.1,568,577.81,18050.04395
2018-06-01 04:30:00+04:30,577.81,582.98,568.9,573.47,14646.79759
2018-06-01 08:30:00+04:30,573.47,586.7,569.01,583.11,14758.51161
2018-06-01 12:30:00+04:30,583.11,590.26,570.13,570.63,15906.40871
2018-06-01 16:30:00+04:30,570.14,589.66,570,576.31,14676.15682
2018-06-01 20:30:00+04:30,576.05,578.98,564.93,572.23,13993.4774
2018-06-02 00:30:00+04:30,572.23,582.15,566,579,9859.48949
2018-06-02 04:30:00+04:30,579,582.8,572.9,577.92,7500.40103
2018-06-02 08:30:00+04:30,577.92,589.99,576.46,587.8,15733.27694
2018-06-02 12:30:00+04:30,587.79,598,587,592.73,22605.38281
2018-06-02 16:30:00+04:30,592.73,597.1,589,590.89,14330.89873
2018-06-02 20:30:00+04:30,590.89,599.17,587.01,598.46,12914.56946
2018-06-03 00:30:00+04:30,598.42,599,590,590.85,7173.61822
2018-06-03 04:30:00+04:30,590.85,597.07,590.1,593.66,7496.30848
2018-06-03 08:30:00+04:30,593.66,607.32,592,606.93,12520.29979
2018-06-03 12:30:00+04:30,606.93,628.81,606.12,619.93,25810.57815
2018-06-03 16:30:00+04:30,620,626.47,616.24,623.01,14561.46535
2018-06-03 20:30:00+04:30,623.59,625.44,606.95,616.77,18021.28913
2018-06-04 00:30:00+04:30,616.24,621,612.88,619.66,5713.39145
2018-06-04 04:30:00+04:30,619.66,625.47,614.34,618.3,10812.08426
2018-06-04 08:30:00+04:30,618.86,619.95,601.35,606.94,21128.3283
2018-06-04 12:30:00+04:30,606.6,609,591.2,592.32,21407.11496
2018-06-04 16:30:00+04:30,592.46,598.38,580.5,586.5,22112.52514
2018-06-04 20:30:00+04:30,586.5,593.28,580.15,591.5,11688.59446
2018-06-05 00:30:00+04:30,591.5,599.96,585.62,591.02,9190.79795
2018-06-05 04:30:00+04:30,591.02,599,576.81,582.16,16599.1081
2018-06-05 08:30:00+04:30,582.17,589,576.08,586.4,13205.52734
2018-06-05 12:30:00+04:30,586.75,609,570.36,587.02,17569.01485
2018-06-05 16:30:00+04:30,587.76,601,583,600.12,10818.94709
2018-06-05 20:30:00+04:30,600.14,614,600,607.24,22293.9521
2018-06-06 00:30:00+04:30,607.24,611.74,603,609.05,8567.19403
2018-06-06 04:30:00+04:30,609.29,611.98,603.29,606.11,8354.5243
2018-06-06 08:30:00+04:30,605.63,613.35,598.41,606.68,15811.10691
2018-06-06 12:30:00+04:30,606.63,607.7,600.05,606.01,9768.36107
2018-06-06 16:30:00+04:30,606.01,612.67,603.5,611.31,9995.00276
2018-06-06 20:30:00+04:30,611.3,611.43,593.4,598.26,15142.30825
2018-06-07 00:30:00+04:30,598.27,610,594.23,607.4,11081.61788
2018-06-07 04:30:00+04:30,606.68,618,606.59,614.73,12653.1777
2018-06-07 08:30:00+04:30,614.73,615.69,605.08,609.58,10264.36431
2018-06-07 12:30:00+04:30,609.18,613.12,606.25,607.6,10470.39568
2018-06-07 16:30:00+04:30,608.14,611.16,602.57,605.9,10204.72322
2018-06-07 20:30:00+04:30,605.9,611.5,604.27,606.52,7197.47616
2018-06-08 00:30:00+04:30,606.52,607,598.24,605.16,9384.05173
2018-06-08 04:30:00+04:30,605.2,608.45,601.25,601.25,9749.79828
2018-06-08 08:30:00+04:30,601.25,606.65,598.31,600.13,8593.59453
2018-06-08 12:30:00+04:30,600.92,604.24,595.1,596.56,10929.09724
2018-06-08 16:30:00+04:30,596.56,600.57,593.33,599.93,9195.71269
2018-06-08 20:30:00+04:30,599.93,602.94,595.64,597.79,7109.22469
2018-06-09 00:30:00+04:30,597.51,602.77,596.53,598.68,3650.58012
2018-06-09 04:30:00+04:30,599.29,608.97,598.51,606.13,7704.32865
2018-06-09 08:30:00+04:30,606.15,608.27,604.75,604.98,5141.95502
2018-06-09 12:30:00+04:30,605.37,607.2,601.56,605.1,6077.58677
2018-06-09 16:30:00+04:30,605.39,605.98,596.1,602.32,7343.74697
2018-06-09 20:30:00+04:30,602.32,603.41,597.45,599.67,6694.4084
2018-06-10 00:30:00+04:30,599.61,601.35,591,592.87,5946.03949
2018-06-10 04:30:00+04:30,592.44,592.87,566.87,568.98,27965.25145
2018-06-10 08:30:00+04:30,568.98,574.77,557.31,559.5,16596.83494
2018-06-10 12:30:00+04:30,559.5,568.39,558.58,567.06,16465.95212
2018-06-10 16:30:00+04:30,566.67,571.18,560.23,567.44,12566.66932
2018-06-10 20:30:00+04:30,567.08,567.5,523.68,538.16,65155.43067
2018-06-11 00:30:00+04:30,538.52,538.7,501.13,524.11,51600.44579
2018-06-11 04:30:00+04:30,524.64,534.36,509,531.46,25793.714
2018-06-11 08:30:00+04:30,531.46,535.51,516.33,516.59,23750.37049
2018-06-11 12:30:00+04:30,516.59,534.37,515.68,533.54,25868.44386
2018-06-11 16:30:00+04:30,533.54,534,508.66,512.56,25978.95678
2018-06-11 20:30:00+04:30,512.56,525,509.01,519,26197.0869
2018-06-12 00:30:00+04:30,519.01,534.2,514.31,531.69,18224.50616
2018-06-12 04:30:00+04:30,531.08,533.27,520,525,22280.21249
2018-06-12 08:30:00+04:30,524.95,534.08,524.61,529.54,19922.99202
2018-06-12 12:30:00+04:30,529.53,538.88,527.19,531.87,20409.25131
2018-06-12 16:30:00+04:30,532.34,532.9,519,524.66,21886.70202
2018-06-12 20:30:00+04:30,524.67,524.86,483.5,491.34,40914.08252
2018-06-13 00:30:00+04:30,491.7,496.5,482,493,32809.90776
2018-06-13 04:30:00+04:30,493,501.97,490.73,497.77,16438.46481
2018-06-13 08:30:00+04:30,497.76,499.5,488.41,489.99,20083.16676
2018-06-13 12:30:00+04:30,489.99,490.5,461,476.01,48362.63522
2018-06-13 16:30:00+04:30,476,480.99,460.24,462.78,29643.61506
2018-06-13 20:30:00+04:30,463.17,479.89,449.06,468.16,52432.15732
2018-06-14 00:30:00+04:30,467.85,477.97,463.86,475.47,14882.155
2018-06-14 04:30:00+04:30,475.47,495.24,468.67,486.32,34672.04473
2018-06-14 08:30:00+04:30,486.32,490,479.68,482.74,18329.90547
2018-06-14 12:30:00+04:30,482.74,490.5,482.74,487.95,19692.68915
2018-06-14 16:30:00+04:30,487.95,488.2,460,463.83,26436.973
2018-06-14 20:30:00+04:30,463.91,529,463.82,519.65,86003.19022
2018-06-15 00:30:00+04:30,519.65,525.3,511.1,519.29,20958.27073
2018-06-15 04:30:00+04:30,519.3,521,510.12,512.93,17459.93484
2018-06-15 08:30:00+04:30,512.64,513.83,501,504.93,21230.15206
2018-06-15 12:30:00+04:30,504.68,507.94,489.39,495.64,35505.7573
2018-06-15 16:30:00+04:30,495.63,505.12,485.5,503.83,33427.83153
2018-06-15 20:30:00+04:30,503.83,512.04,494.19,495.94,28393.02233
2018-06-16 00:30:00+04:30,495.94,496.7,481.62,487.48,24515.83801
2018-06-16 04:30:00+04:30,487.47,495,484,491.08,19870.18369
2018-06-16 08:30:00+04:30,491.66,500.49,490.7,497.4,20899.04667
2018-06-16 12:30:00+04:30,497.05,502.98,493.36,497.46,20001.56178
2018-06-16 16:30:00+04:30,497.46,499.5,483.72,486.06,26334.0234
2018-06-16 20:30:00+04:30,486.42,503.28,483.96,497.09,27589.57309
2018-06-17 00:30:00+04:30,497.1,502.95,494,496.74,16401.0631
2018-06-17 04:30:00+04:30,496.45,507.6,496.17,506.67,20866.26398
2018-06-17 08:30:00+04:30,506.76,507.6,500.08,501.12,17569.12828
2018-06-17 12:30:00+04:30,501.31,507.12,498,500.95,20727.32023
2018-06-17 16:30:00+04:30,500.89,502.97,494.12,502.13,20959.51386
2018-06-17 20:30:00+04:30,502.12,503.45,498.52,501.32,18866.67838
2018-06-18 00:30:00+04:30,501.5,502.09,492.7,497.14,18328.02748
2018-06-18 04:30:00+04:30,497.15,497.83,487.27,493.62,21449.34683
2018-06-18 08:30:00+04:30,493.93,495.44,491.06,494.74,16435.48899
2018-06-18 12:30:00+04:30,494.73,499.94,489.53,492.67,19940.98202
2018-06-18 16:30:00+04:30,492.42,498.62,492.41,496.47,22598.86012
2018-06-18 20:30:00+04:30,496.78,524.48,496.49,514.59,46210.86298
2018-06-19 00:30:00+04:30,514.59,519.94,514.59,517.95,17191.14178
2018-06-19 04:30:00+04:30,517.77,521.11,513.88,515.19,12207.66754
2018-06-19 08:30:00+04:30,515.18,520,514,519.26,18885.13679
2018-06-19 12:30:00+04:30,519.27,542,510.01,534,35674.22165
2018-06-19 16:30:00+04:30,533.66,548.2,532.05,534.59,35234.55731
2018-06-19 20:30:00+04:30,534.79,538,527,537.22,24302.16386
2018-06-20 00:30:00+04:30,537.83,539.07,529.27,537.97,21844.63349
2018-06-20 04:30:00+04:30,537.68,538.89,516,519.93,40986.65924
2018-06-20 08:30:00+04:30,519.39,525.48,515.08,525.25,19817.75595
2018-06-20 12:30:00+04:30,525.25,530,519.62,523.3,14919.12577
2018-06-20 16:30:00+04:30,523.31,541.02,518.06,535.29,29662.87399
2018-06-20 20:30:00+04:30,535.42,542.02,534.27,534.82,10138.71554
2018-06-21 00:30:00+04:30,535.31,536.86,531.41,536.49,8366.91191
2018-06-21 04:30:00+04:30,536.34,544.98,534.67,542.56,13887.44736
2018-06-21 08:30:00+04:30,542.56,544,536.5,540.5,10919.57802
2018-06-21 12:30:00+04:30,540.5,541.03,528,536.18,18676.65518
