,Unnamed: 0,actual,predicted,rec,date,open,high,low,close,volume
272,272,1805.12,1785.823853,sell,2021-03-16 23:30:00+03:30,1784.42,1807.86,1780.18,1805.12,75319.00515
273,273,1766.66,1793.348999,buy,2021-03-17 03:30:00+03:30,1805.01,1812.81,1758.53,1766.66,92008.91379
274,274,1785.61,1781.509521,sell,2021-03-17 07:30:00+03:30,1766.91,1787.49,1762.25,1785.61,77361.50514
275,275,1759.71,1780.943359,buy,2021-03-17 11:30:00+03:30,1785.54,1794.96,1750.43,1759.71,105417.8768
276,276,1772.79,1769.630005,sell,2021-03-17 15:30:00+03:30,1759.71,1778.04,1741.18,1772.79,123795.4663
277,277,1827.36,1767.174561,sell,2021-03-17 19:30:00+03:30,1772.78,1838.79,1767.19,1827.36,136561.5067
278,278,1823.58,1790.956787,sell,2021-03-17 23:30:00+03:30,1827.36,1838.88,1809.06,1823.58,123204.1798
279,279,1833.66,1806.574219,sell,2021-03-18 03:30:00+03:30,1823.58,1850,1810.72,1833.66,115905.3819
280,280,1815.34,1820.588257,buy,2021-03-18 07:30:00+03:30,1833.66,1844.18,1808.87,1815.34,73584.34144
281,281,1799.7,1821.016968,buy,2021-03-18 11:30:00+03:30,1815.24,1821.87,1792.07,1799.7,87387.45632
282,282,1822.22,1812.049927,sell,2021-03-18 15:30:00+03:30,1799.64,1825.91,1782,1822.22,122050.5939
283,283,1767.72,1813.952881,buy,2021-03-18 19:30:00+03:30,1822.22,1832.09,1759.04,1767.72,135337.7199
284,284,1776.08,1792.532593,buy,2021-03-18 23:30:00+03:30,1767.73,1795.92,1759.22,1776.08,69456.11702
285,285,1780.06,1782.150269,sell,2021-03-19 03:30:00+03:30,1775.92,1786.49,1733.47,1780.06,94451.71391
286,286,1793.46,1775.447998,sell,2021-03-19 07:30:00+03:30,1780.06,1809.76,1773.78,1793.46,75052.47237
287,287,1819.02,1779.599365,sell,2021-03-19 11:30:00+03:30,1793.47,1821.85,1785.28,1819.02,96091.57946
288,288,1821.72,1793.971436,sell,2021-03-19 15:30:00+03:30,1819.13,1827.6,1800,1821.72,87949.0042
289,289,1826.64,1805.186646,sell,2021-03-19 19:30:00+03:30,1821.72,1829,1812.02,1826.64,73221.42699
290,290,1809.1,1814.553833,buy,2021-03-19 23:30:00+03:30,1826.54,1840.61,1804.01,1809.1,73492.23182
291,291,1832.88,1812.931641,sell,2021-03-20 03:30:00+03:30,1809.01,1835.93,1800.86,1832.88,76941.46827
292,292,1822.15,1820.493896,sell,2021-03-20 07:30:00+03:30,1832.89,1842.98,1816.93,1822.15,61300.31229
293,293,1841.79,1821.200684,sell,2021-03-20 11:30:00+03:30,1822.31,1845.9,1822.31,1841.79,66283.19643
294,294,1855.24,1829.287231,sell,2021-03-20 15:30:00+03:30,1841.86,1868.83,1834.83,1855.24,111185.7269
295,295,1847.84,1840.118896,sell,2021-03-20 19:30:00+03:30,1855.39,1859.28,1839.17,1847.84,54511.14736
296,296,1806.1,1844.026245,buy,2021-03-20 23:30:00+03:30,1847.85,1848.59,1802.02,1806.1,81334.25513
297,297,1787.12,1826.823486,buy,2021-03-21 03:30:00+03:30,1806.57,1817.16,1775.71,1787.12,100169.2391
298,298,1779.33,1805.770874,buy,2021-03-21 07:30:00+03:30,1787.12,1788.25,1766.21,1779.33,78704.11052
299,299,1772.52,1788.402222,buy,2021-03-21 11:30:00+03:30,1779.33,1786.16,1747,1772.52,90324.23299
300,300,1789.44,1774.508057,sell,2021-03-21 15:30:00+03:30,1772.57,1797.36,1758.35,1789.44,78983.12009
301,301,1795.97,1774.717285,sell,2021-03-21 19:30:00+03:30,1789.43,1797.88,1776,1795.97,60475.82971
302,302,1782.98,1779.49646,sell,2021-03-21 23:30:00+03:30,1795.99,1809.25,1776.43,1782.98,57297.45506
303,303,1782.93,1778.529419,sell,2021-03-22 04:30:00+04:30,1783.23,1788.11,1752.95,1782.93,78219.85704
304,304,1789.16,1776.552856,sell,2021-03-22 08:30:00+04:30,1783.14,1796.85,1779.5,1789.16,55917.76728
305,305,1795.49,1779.445923,sell,2021-03-22 12:30:00+04:30,1789.17,1807.51,1773.81,1795.49,74527.18673
306,306,1778.63,1784.15271,buy,2021-03-22 16:30:00+04:30,1795.54,1797.71,1766.32,1778.63,78719.95348
307,307,1737.86,1779.893433,buy,2021-03-22 20:30:00+04:30,1778.79,1783.43,1737.37,1737.86,107693.6586
308,308,1680.97,1759.235962,buy,2021-03-23 00:30:00+04:30,1737.76,1746,1655.15,1680.97,187649.0677
309,309,1702.19,1719.036621,buy,2021-03-23 04:30:00+04:30,1681.17,1714,1667.24,1702.19,98664.22513
310,310,1679.36,1703.803223,buy,2021-03-23 08:30:00+04:30,1702.24,1705.17,1650,1679.36,115949.9685
311,311,1687.35,1685.190552,sell,2021-03-23 12:30:00+04:30,1679.34,1696.92,1666.66,1687.35,75222.26281
312,312,1702.93,1679.319824,sell,2021-03-23 16:30:00+04:30,1687.34,1717.03,1687.08,1702.93,101201.8362
313,313,1705.86,1684.723877,sell,2021-03-23 20:30:00+04:30,1702.93,1721.17,1692.46,1705.86,92645.08891
314,314,1668.08,1691.266479,buy,2021-03-24 00:30:00+04:30,1705.66,1707.47,1658.5,1668.08,93530.61433
315,315,1678.89,1679.153442,sell,2021-03-24 04:30:00+04:30,1668.2,1685,1647.52,1678.89,84269.27347
316,316,1695.16,1675.003052,sell,2021-03-24 08:30:00+04:30,1678.89,1701,1660,1695.16,89181.07098
317,317,1714.86,1680.144409,sell,2021-03-24 12:30:00+04:30,1695.19,1719.19,1695,1714.86,88050.68849
318,318,1721.33,1693.897583,sell,2021-03-24 16:30:00+04:30,1714.83,1740.86,1712.65,1721.33,105581.604
319,319,1635.56,1706.844971,buy,2021-03-24 20:30:00+04:30,1721.33,1726.02,1624.09,1635.56,129985.4593
320,320,1581.84,1676.655396,buy,2021-03-25 00:30:00+04:30,1635.35,1637.4,1536.92,1581.84,256766.4277
321,321,1572.15,1628.35791,buy,2021-03-25 04:30:00+04:30,1581.88,1597.94,1549.4,1572.15,130182.8498
322,322,1573.96,1595.838623,buy,2021-03-25 08:30:00+04:30,1572.22,1599,1564,1573.96,91027.7177
323,323,1592.46,1578.671509,sell,2021-03-25 12:30:00+04:30,1573.95,1622,1572.65,1592.46,114953.6546
324,324,1594.95,1578.338989,sell,2021-03-25 16:30:00+04:30,1592.45,1613.68,1554.32,1594.95,179203.8348
325,325,1605.05,1579.620728,sell,2021-03-25 20:30:00+04:30,1594.95,1619,1570,1605.05,111978.5026
326,326,1585.74,1587.524658,buy,2021-03-26 00:30:00+04:30,1605.14,1616.51,1577.31,1585.74,74350.4431
327,327,1618.73,1585.822388,sell,2021-03-26 04:30:00+04:30,1585.83,1628.96,1585.79,1618.73,91734.31972
328,328,1629.54,1598.683838,sell,2021-03-26 08:30:00+04:30,1618.73,1636.51,1610.01,1629.54,82126.94696
329,329,1617.82,1612.32605,sell,2021-03-26 12:30:00+04:30,1629.32,1637.1,1612.32,1617.82,93788.26552
330,330,1641.28,1615.90686,sell,2021-03-26 16:30:00+04:30,1617.81,1651,1612.91,1641.28,86864.50343
331,331,1664.4,1627.689575,sell,2021-03-26 20:30:00+04:30,1641.28,1668.87,1634.31,1664.4,82560.98582
332,332,1698.84,1645.02478,sell,2021-03-27 00:30:00+04:30,1664.4,1699.93,1661.77,1698.84,78395.90762
333,333,1693,1670.975342,sell,2021-03-27 04:30:00+04:30,1698.84,1718.48,1686.48,1693,83762.17583
334,334,1692.06,1685.318726,buy,2021-03-27 08:30:00+04:30,1693.01,1705,1682.51,1692.06,58135.74888
335,335,1681.12,1692.168945,buy,2021-03-27 12:30:00+04:30,1692.11,1701.26,1675.64,1681.12,69307.85167
336,336,1682.5,1689.613037,buy,2021-03-27 16:30:00+04:30,1681.15,1690,1666.41,1682.5,75454.76819
337,337,1704.16,1686.378174,sell,2021-03-27 20:30:00+04:30,1682.54,1711.94,1682.33,1704.16,86253.57885
338,338,1712.63,1693.374268,sell,2021-03-28 00:30:00+04:30,1704.27,1732.67,1701.74,1712.63,70931.37615
339,339,1710.97,1702.419922,sell,2021-03-28 04:30:00+04:30,1712.52,1717.59,1700.66,1710.97,51082.00035
340,340,1718.06,1706.401245,sell,2021-03-28 08:30:00+04:30,1711,1722.86,1708.39,1718.06,43376.55891
341,341,1703.23,1711.147217,buy,2021-03-28 12:30:00+04:30,1717.91,1725.66,1699.63,1703.23,56960.87425
342,342,1709,1707.04541,sell,2021-03-28 16:30:00+04:30,1703.36,1710.91,1682.06,1709,72829.67377
343,343,1675.03,1704.954224,buy,2021-03-28 20:30:00+04:30,1709.01,1714.47,1661.4,1675.03,76980.531
344,344,1687.01,1689.097412,sell,2021-03-29 00:30:00+04:30,1675.03,1689.24,1664.63,1687.01,47665.87486
345,345,1696.12,1683.658203,sell,2021-03-29 04:30:00+04:30,1687.16,1701,1677.85,1696.12,53518.01545
346,346,1704.24,1684.840942,sell,2021-03-29 08:30:00+04:30,1696.51,1707.85,1685.5,1704.24,54753.35689
347,347,1764.29,1689.903931,sell,2021-03-29 12:30:00+04:30,1704.24,1775.17,1704.24,1764.29,155314.2352
348,348,1787.86,1719.752441,sell,2021-03-29 16:30:00+04:30,1764.3,1789.99,1760.19,1787.86,113075.4889
349,349,1816.08,1751.593506,sell,2021-03-29 20:30:00+04:30,1787.86,1841,1775.98,1816.08,187412.1487
350,350,1816.74,1783.890747,sell,2021-03-30 00:30:00+04:30,1816.1,1823.56,1798.86,1816.74,83651.21878
351,351,1797.25,1804.304443,buy,2021-03-30 04:30:00+04:30,1816.76,1828,1786.3,1797.25,93344.86463
352,352,1818.01,1806.078491,sell,2021-03-30 08:30:00+04:30,1797.27,1825,1787.94,1818.01,81205.92428
353,353,1848.79,1813.259033,sell,2021-03-30 12:30:00+04:30,1818,1849.74,1804.3,1848.79,144383.9882
354,354,1830.61,1829.165039,buy,2021-03-30 16:30:00+04:30,1848.86,1849.04,1826.05,1830.61,101954.7931
355,355,1858.27,1832.19873,sell,2021-03-30 20:30:00+04:30,1830.61,1858.29,1827.78,1858.27,86357.1038
356,356,1840.46,1844.444458,buy,2021-03-31 00:30:00+04:30,1858.27,1859.13,1833.5,1840.46,61595.33126
357,357,1823.17,1844.000854,buy,2021-03-31 04:30:00+04:30,1840.41,1862.55,1810.99,1823.17,93688.18083
358,358,1813.89,1834.68689,buy,2021-03-31 08:30:00+04:30,1823.18,1855.55,1801,1813.89,100787.0216
359,359,1808.83,1823.879639,buy,2021-03-31 12:30:00+04:30,1814.04,1816.38,1768.15,1808.83,128646.1792
360,360,1849.09,1811.91394,sell,2021-03-31 16:30:00+04:30,1808.74,1853.92,1797.51,1849.09,96266.23067
361,361,1900.63,1823.213989,sell,2021-03-31 20:30:00+04:30,1849.1,1917.77,1838.28,1900.63,170800.1078
362,362,1919.37,1854.713989,sell,2021-04-01 00:30:00+04:30,1900.63,1947.29,1891.92,1919.37,156808.139
363,363,1922.8,1885.906982,sell,2021-04-01 04:30:00+04:30,1919.37,1944.66,1912.64,1922.8,96241.04462
364,364,1926.31,1907.211182,sell,2021-04-01 08:30:00+04:30,1923.04,1932.01,1899.88,1926.31,99261.47761
365,365,1920.07,1918.654419,buy,2021-04-01 12:30:00+04:30,1926.3,1967.83,1906,1920.07,156516.2053
366,366,1944.39,1922.19751,sell,2021-04-01 16:30:00+04:30,1920.08,1947.99,1911.98,1944.39,102612.9077
367,367,1974.12,1932.96814,sell,2021-04-01 20:30:00+04:30,1944.39,1984.77,1885.02,1974.12,200178.8325
368,368,1968.05,1949.362915,sell,2021-04-02 00:30:00+04:30,1974.25,1983.36,1950.36,1968.05,86774.60489
369,369,1996.63,1959.76001,sell,2021-04-02 04:30:00+04:30,1968.05,2010.45,1948.48,1996.63,178168.7944
370,370,1994.71,1976.736206,sell,2021-04-02 08:30:00+04:30,1996.63,2008.5,1980.87,1994.71,102323.4509
371,371,2005.61,1987.470825,sell,2021-04-02 12:30:00+04:30,1994.66,2006.88,1982.01,2005.61,87004.70503
372,372,2073.89,1996.967896,sell,2021-04-02 16:30:00+04:30,2005.52,2083.5,1986.7,2073.89,213738.259
373,373,2062.63,2030.524658,sell,2021-04-02 20:30:00+04:30,2073.74,2082.32,2031.11,2062.63,114830.0385
374,374,2133.69,2048.814453,sell,2021-04-03 00:30:00+04:30,2062.7,2146,2061,2133.69,150132.6842
375,375,2093.1,2089.866699,buy,2021-04-03 04:30:00+04:30,2133.69,2138.12,2079.89,2093.1,114104.7739
376,376,2111.35,2098.185303,sell,2021-04-03 08:30:00+04:30,2093.07,2128.48,2087.51,2111.35,86321.39282
377,377,2096.44,2108.20874,buy,2021-04-03 12:30:00+04:30,2111.37,2130,2067.28,2096.44,108987.0665
378,378,2070.98,2105.03418,buy,2021-04-03 16:30:00+04:30,2096.44,2117.8,2069.18,2070.98,117063.6364
379,379,2095.29,2090.737305,sell,2021-04-03 20:30:00+04:30,2071,2095.69,1996.3,2095.29,210481.607
380,380,2008.52,2086.314453,buy,2021-04-04 00:30:00+04:30,2095.16,2095.44,2007.28,2008.52,133217.8454
381,381,2015.27,2049.784424,buy,2021-04-04 04:30:00+04:30,2008.59,2024.9,1975.24,2015.27,131711.2821
382,382,2034.58,2026.546021,sell,2021-04-04 08:30:00+04:30,2015.57,2034.59,2002.32,2034.58,75629.03542
383,383,2043.13,2021.888916,sell,2021-04-04 12:30:00+04:30,2034.59,2063.49,2028.39,2043.13,85976.67061
384,384,2077.34,2025.562744,sell,2021-04-04 16:30:00+04:30,2043.19,2091.83,2032.96,2077.34,94363.53891
385,385,2061.44,2043.998657,sell,2021-04-04 20:30:00+04:30,2077.33,2086.16,2055.13,2061.44,72141.26867
386,386,2075.69,2050.434082,sell,2021-04-05 00:30:00+04:30,2061.43,2081.19,2051.24,2075.69,54523.9698
387,387,2028.66,2059.689941,buy,2021-04-05 04:30:00+04:30,2075.7,2085,2022.2,2028.66,82117.84797
388,388,2028.16,2044.949707,buy,2021-04-05 08:30:00+04:30,2028.66,2038,2002.15,2028.16,119275.49
389,389,2057.03,2032.720093,sell,2021-04-05 12:30:00+04:30,2028.19,2057.04,2010.99,2057.03,96668.70826
390,390,2113.18,2037.907104,sell,2021-04-05 16:30:00+04:30,2057.04,2125,2053.4,2113.18,170248.0702
391,391,2104.35,2067.724609,sell,2021-04-05 20:30:00+04:30,2112.91,2123.02,2087.99,2104.35,117829.369
392,392,2107.38,2085.484619,sell,2021-04-06 00:30:00+04:30,2104.51,2130.64,2084.12,2107.38,98784.12959
393,393,2114.18,2097.357422,sell,2021-04-06 04:30:00+04:30,2107.43,2151,2107.43,2114.18,101582.3059
394,394,2099.45,2107.693604,buy,2021-04-06 08:30:00+04:30,2114.17,2136.48,2090,2099.45,88693.49439
395,395,2113.6,2106.010986,sell,2021-04-06 12:30:00+04:30,2099.42,2130.37,2084.23,2113.6,140329.8973
396,396,2084.67,2108.302246,buy,2021-04-06 16:30:00+04:30,2113.6,2128.98,2044.65,2084.67,152335.6069
397,397,2113.6,2095.932129,sell,2021-04-06 20:30:00+04:30,2084.84,2129.35,2074.88,2113.6,112841.2498
398,398,2112.21,2100.864502,sell,2021-04-07 00:30:00+04:30,2113.64,2123.68,2085,2112.21,77603.5015
399,399,2104.99,2103.605957,sell,2021-04-07 04:30:00+04:30,2112.22,2129.01,2080.05,2104.99,74147.10386
400,400,2074.89,2102.091309,buy,2021-04-07 08:30:00+04:30,2105.25,2110,2067.7,2074.89,107252.7633
401,401,1977.89,2087.594971,buy,2021-04-07 12:30:00+04:30,2074.78,2074.78,1957.59,1977.89,234154.7366
402,402,1977.04,2033.881226,buy,2021-04-07 16:30:00+04:30,1977.88,2012.22,1930.01,1977.04,205961.0398
403,403,1983.46,1998.453613,sell,2021-04-07 20:30:00+04:30,1976.91,2009.06,1937.28,1983.46,156698.9657
404,404,1963.47,1981.245728,buy,2021-04-08 00:30:00+04:30,1983.64,2013.97,1957.9,1963.47,114770.295
405,405,1997.12,1966.188599,sell,2021-04-08 04:30:00+04:30,1963.46,1999.39,1947.35,1997.12,87129.85025
406,406,2027.76,1971.649414,sell,2021-04-08 08:30:00+04:30,1997.12,2034,1995.61,2027.76,84925.89821
407,407,1996.92,1991.448975,sell,2021-04-08 12:30:00+04:30,2027.79,2037,1982.64,1996.92,89130.92023
408,408,2059.5,1992.320068,sell,2021-04-08 16:30:00+04:30,1996.9,2059.92,1992.42,2059.5,99519.95574
409,409,2057.81,2019.285889,sell,2021-04-08 20:30:00+04:30,2059.49,2077.23,2051.34,2057.81,73899.82097
410,410,2080.46,2038.212402,sell,2021-04-09 00:30:00+04:30,2057.26,2084.61,2043.23,2080.46,66749.5526
411,411,2072.8,2058.537842,sell,2021-04-09 04:30:00+04:30,2080.39,2097.73,2068.33,2072.8,55045.29587
412,412,2077.89,2068.175293,sell,2021-04-09 08:30:00+04:30,2072.8,2081.76,2057.86,2077.89,56278.62776
413,413,2083.81,2073.906494,sell,2021-04-09 12:30:00+04:30,2077.75,2100,2061.21,2083.81,95379.6947
414,414,2062.24,2078.823975,buy,2021-04-09 16:30:00+04:30,2083.81,2088.92,2053.46,2062.24,91458.69062
415,415,2077.28,2071.965576,sell,2021-04-09 20:30:00+04:30,2062.25,2084,2047.57,2077.28,79758.86437
416,416,2066.87,2072.647705,buy,2021-04-10 00:30:00+04:30,2077.33,2082.4,2056.16,2066.87,48466.26458
417,417,2144.4,2068.727783,sell,2021-04-10 04:30:00+04:30,2067.19,2168.91,2058,2144.4,143793.3631
418,418,2162.93,2099.365234,sell,2021-04-10 08:30:00+04:30,2144.4,2200,2140.27,2162.93,188811.2731
419,419,2160.62,2130.214111,sell,2021-04-10 12:30:00+04:30,2162.94,2176.83,2150,2160.62,76903.44482
420,420,2156.07,2148.692383,sell,2021-04-10 16:30:00+04:30,2160.63,2167,2130.84,2156.07,93081.85679
421,421,2128.42,2154.49292,buy,2021-04-10 20:30:00+04:30,2156.36,2167.57,2121.61,2128.42,79137.88145
422,422,2133.49,2144.645264,buy,2021-04-11 00:30:00+04:30,2128.42,2140.75,2083.53,2133.49,73730.3896
423,423,2144.67,2136.701416,sell,2021-04-11 04:30:00+04:30,2133.49,2157.13,2123.34,2144.67,63142.67579
424,424,2130.89,2137.239258,buy,2021-04-11 08:30:00+04:30,2144.68,2147,2113.4,2130.89,66223.60891
425,425,2147.14,2131.39917,sell,2021-04-11 12:30:00+04:30,2131,2160.52,2125.94,2147.14,71033.19974
426,426,2148.4,2135.086914,sell,2021-04-11 16:30:00+04:30,2147.35,2155.52,2123.38,2148.4,74738.95007
427,427,2143.02,2137.67627,sell,2021-04-11 20:30:00+04:30,2148.6,2165.02,2130.78,2143.02,68218.16211
428,428,2151.36,2137.699707,sell,2021-04-12 00:30:00+04:30,2143.02,2152,2125.24,2151.36,48908.91111
429,429,2148.88,2140.393066,sell,2021-04-12 04:30:00+04:30,2151.42,2162.5,2130,2148.88,67522.85855
430,430,2181.1,2141.067383,sell,2021-04-12 08:30:00+04:30,2148.82,2203.46,2142.72,2181.1,131680.7378
431,431,2149.7,2156.007324,buy,2021-04-12 12:30:00+04:30,2181.1,2191.16,2119.35,2149.7,136064.1989
432,432,2121.74,2151.964355,buy,2021-04-12 16:30:00+04:30,2149.69,2161.38,2115.85,2121.74,98436.57236
433,433,2142.31,2137.082275,sell,2021-04-12 20:30:00+04:30,2121.74,2145.34,2102,2142.31,89246.47732
434,434,2137.69,2134.492676,sell,2021-04-13 00:30:00+04:30,2142.35,2152,2136.65,2137.69,56142.51203
435,435,2163.35,2132.592285,sell,2021-04-13 04:30:00+04:30,2137.86,2175.51,2135.53,2163.35,79755.29523
436,436,2163.84,2142.629639,sell,2021-04-13 08:30:00+04:30,2163.37,2191.85,2150.01,2163.84,104817.4833
437,437,2229.17,2150.314453,sell,2021-04-13 12:30:00+04:30,2163.9,2230,2163.9,2229.17,193909.8006
438,438,2275.7,2182.668213,sell,2021-04-13 16:30:00+04:30,2229.16,2277,2218,2275.7,147867.9998
439,439,2297.38,2225.52832,sell,2021-04-13 20:30:00+04:30,2275.69,2318,2250,2297.38,177205.1633
440,440,2299.19,2262.339111,sell,2021-04-14 00:30:00+04:30,2297.38,2307.8,2267.9,2299.19,79052.87868
441,441,2346.97,2285.111084,sell,2021-04-14 04:30:00+04:30,2299.19,2350,2281.33,2346.97,114311.8354
442,442,2370.5,2316.83667,sell,2021-04-14 08:30:00+04:30,2347.1,2400,2338,2370.5,164758.9047
443,443,2390,2347.111328,sell,2021-04-14 12:30:00+04:30,2370.49,2393.51,2310,2390,159564.28
444,444,2348.71,2370.572754,buy,2021-04-14 16:30:00+04:30,2390,2394.08,2293.09,2348.71,205870.7522
445,445,2335.3,2364.834473,buy,2021-04-14 20:30:00+04:30,2349.39,2385.97,2301.89,2335.3,180789.1802
446,446,2432.6,2354.296143,sell,2021-04-15 00:30:00+04:30,2335.24,2447.29,2323.03,2432.6,147636.6561
447,447,2475.75,2388.184082,sell,2021-04-15 04:30:00+04:30,2432.59,2481,2400,2475.75,128403.2558
448,448,2469.1,2429.139893,sell,2021-04-15 08:30:00+04:30,2475.95,2479.94,2445.1,2469.1,95926.61995
449,449,2428.92,2452.13916,buy,2021-04-15 12:30:00+04:30,2468.66,2487.38,2405.08,2428.92,114279.2975
450,450,2461.49,2446.745605,sell,2021-04-15 16:30:00+04:30,2428.79,2477.41,2423.5,2461.49,98317.40706
451,451,2478.51,2454.24585,sell,2021-04-15 20:30:00+04:30,2461.42,2491,2433.44,2478.51,103697.021
452,452,2514.04,2464.428223,sell,2021-04-16 00:30:00+04:30,2478.58,2543.47,2477.5,2514.04,141327.3652
453,453,2497.57,2486.873291,sell,2021-04-16 04:30:00+04:30,2514.04,2548.29,2475.28,2497.57,142763.7516
454,454,2426.59,2493.721191,buy,2021-04-16 08:30:00+04:30,2497.99,2498.62,2367.1,2426.59,230084.0969
455,455,2382.67,2462.00293,buy,2021-04-16 12:30:00+04:30,2426.59,2450,2321.77,2382.67,203652.566
456,456,2428.92,2420.36499,sell,2021-04-16 16:30:00+04:30,2382.69,2437.24,2300,2428.92,212583.4762
457,457,2429.66,2411.574219,sell,2021-04-16 20:30:00+04:30,2428.39,2440.88,2400.73,2429.66,121457.7729
458,458,2422.67,2412.181152,sell,2021-04-17 00:30:00+04:30,2429.67,2461.94,2418.18,2422.67,88622.08852
459,459,2486.79,2413.168457,sell,2021-04-17 04:30:00+04:30,2422.38,2493.12,2422.38,2486.79,107799.7289
460,460,2461.4,2441.202393,sell,2021-04-17 08:30:00+04:30,2486.79,2495,2451.16,2461.4,77991.19622
461,461,2408.99,2449.764404,buy,2021-04-17 12:30:00+04:30,2461.55,2475.65,2391.16,2408.99,100048.1887
462,462,2345,2430.675049,buy,2021-04-17 16:30:00+04:30,2408.99,2420.68,2330.06,2345,143983.8813
463,463,2378.57,2388.100586,sell,2021-04-17 20:30:00+04:30,2345,2384.25,2310,2378.57,127939.2943
464,464,2317.6,2373.189209,buy,2021-04-18 00:30:00+04:30,2378.65,2395.54,2313.1,2317.6,66469.96631
465,465,2158.9,2341.588867,buy,2021-04-18 04:30:00+04:30,2317.65,2340,1946.8,2158.9,348722.7369
466,466,2210.29,2242.860596,sell,2021-04-18 08:30:00+04:30,2158.9,2229.91,2127.44,2210.29,332745.1304
467,467,2052.19,2208.365234,buy,2021-04-18 12:30:00+04:30,2210.1,2223,2038,2052.19,333571.9161
468,468,2144.3,2126.641846,sell,2021-04-18 16:30:00+04:30,2052.19,2150,2046.28,2144.3,213461.5263
469,469,2188.41,2116.905029,sell,2021-04-18 20:30:00+04:30,2143.75,2194.56,2135,2188.41,125433.524
470,470,2235.64,2137.447998,sell,2021-04-19 00:30:00+04:30,2188.33,2248.98,2187.36,2235.64,121448.8583
471,471,2266.21,2176.358398,sell,2021-04-19 04:30:00+04:30,2235.65,2300,2198.06,2266.21,133350.6015
472,472,2268.6,2216.724854,sell,2021-04-19 08:30:00+04:30,2266,2275,2232.43,2268.6,85297.83907
473,473,2246.63,2243.341064,buy,2021-04-19 12:30:00+04:30,2268.58,2277.84,2190,2246.63,130900.6028
474,474,2095.32,2247.710693,buy,2021-04-19 16:30:00+04:30,2246.63,2252.82,2080,2095.32,239804.0332
475,475,2187.46,2183.009766,sell,2021-04-19 20:30:00+04:30,2095.58,2188.38,2082.27,2187.46,138844.2418
476,476,2161.12,2178.460693,buy,2021-04-20 00:30:00+04:30,2187.46,2220,2152.15,2161.12,92394.94714
477,477,2096.73,2168.897705,buy,2021-04-20 04:30:00+04:30,2161.12,2177.04,2065,2096.73,125491.9031
478,478,2092.03,2133.445557,buy,2021-04-20 08:30:00+04:30,2097.56,2147.32,2055,2092.03,143763.0284
479,479,2194.8,2108.63623,sell,2021-04-20 12:30:00+04:30,2092.54,2199.89,2087.02,2194.8,166625.6588
480,480,2186.65,2138.761963,sell,2021-04-20 16:30:00+04:30,2194.8,2230,2140.76,2186.65,172897.4904
481,481,2324.7,2159.037354,sell,2021-04-20 20:30:00+04:30,2187.14,2326.43,2172.48,2324.7,222650.3078
482,482,2330.03,2232.21167,sell,2021-04-21 00:30:00+04:30,2324.81,2346.62,2293.31,2330.03,160812.4205
483,483,2284,2285.058105,buy,2021-04-21 04:30:00+04:30,2330.26,2362.98,2279.44,2284,196432.4359
484,484,2294.18,2297.304443,buy,2021-04-21 08:30:00+04:30,2284,2331,2272.94,2294.18,134447.9087
485,485,2264.98,2304.912109,buy,2021-04-21 12:30:00+04:30,2294.18,2312.5,2235.16,2264.98,169295.3507
486,486,2442.8,2291.694824,sell,2021-04-21 16:30:00+04:30,2264.98,2450,2258.61,2442.8,309876.6196
487,487,2436.94,2356.918457,sell,2021-04-21 20:30:00+04:30,2442.79,2469.54,2396.54,2436.94,174276.4693
488,488,2357.06,2401.541748,buy,2021-04-22 00:30:00+04:30,2436.95,2439.88,2335,2357.06,193557.0774
489,489,2390.48,2391.67041,buy,2021-04-22 04:30:00+04:30,2357.06,2453.28,2313.46,2390.48,360102.9403
490,490,2471.44,2394.018799,sell,2021-04-22 08:30:00+04:30,2390.21,2496,2387.34,2471.44,276063.275
491,491,2544.7,2431.509033,sell,2021-04-22 12:30:00+04:30,2471.02,2574,2409.97,2544.7,407060.7412
492,492,2610.58,2485.115967,sell,2021-04-22 16:30:00+04:30,2544.37,2612.14,2540.05,2610.58,311450.5079
493,493,2535.54,2550.369385,buy,2021-04-22 20:30:00+04:30,2610.76,2644.47,2468,2535.54,421303.6078
494,494,2397.94,2555.987549,buy,2021-04-23 00:30:00+04:30,2535.56,2535.56,2303.44,2397.94,444772.0254
495,495,2282.74,2491.11084,buy,2021-04-23 04:30:00+04:30,2397.94,2442.89,2116,2282.74,735231.2746
496,496,2132.45,2388.48291,buy,2021-04-23 08:30:00+04:30,2282.74,2285.64,2117.97,2132.45,558151.2438
497,497,2295.03,2262.996338,sell,2021-04-23 12:30:00+04:30,2132.22,2316.06,2107,2295.03,457982.209
498,498,2333.84,2254.863037,sell,2021-04-23 16:30:00+04:30,2295.04,2339,2193.76,2333.84,351278.7381
499,499,2363.92,2274.336182,sell,2021-04-23 20:30:00+04:30,2333.69,2368.43,2278.91,2363.92,240142.2135
500,500,2367.39,2307.182373,sell,2021-04-24 00:30:00+04:30,2363.9,2378.03,2298.95,2367.39,189456.763
501,501,2296.81,2332.091553,buy,2021-04-24 04:30:00+04:30,2367.39,2368.74,2227.21,2296.81,217216.7916
502,502,2273.34,2316.156006,buy,2021-04-24 08:30:00+04:30,2296.81,2328,2258.34,2273.34,131316.1718
503,503,2179.43,2296.691895,buy,2021-04-24 12:30:00+04:30,2273.22,2302.7,2154.8,2179.43,215057.7529
