,date,buy,sell,sum,change
2008,2020-04-21,4.0,-6.0,-2.0,0.03442923677683796
2009,2020-04-22,4.0,-6.0,-2.0,0.04391007120725354
2010,2020-04-23,6.0,-4.0,2.0,0.016309658349006995
2011,2020-04-24,6.0,-4.0,2.0,0.0025209119156812676
2012,2020-04-25,6.0,-4.0,2.0,0.014522071585773899
2013,2020-04-26,8.0,-2.0,6.0,0.015069777011357255
2014,2020-04-27,8.0,-2.0,6.0,0.0014697417032041304
2015,2020-04-28,8.0,-2.0,6.0,0.12731805199514046
2016,2020-04-29,8.0,-2.0,6.0,-0.01618949646708756
2017,2020-04-30,8.0,-2.0,6.0,0.023816089601433443
2018,2020-05-01,8.0,-2.0,6.0,0.01396879168505838
2019,2020-05-02,8.0,-2.0,6.0,-0.010138170978653882
2020,2020-05-03,8.0,-2.0,6.0,0.0017067266462722497
2021,2020-05-04,8.0,-2.0,6.0,0.010144678901147897
2022,2020-05-05,8.0,-2.0,6.0,0.02951119970887639
2023,2020-05-06,8.0,-2.0,6.0,0.07366214136246696
2024,2020-05-07,8.0,-2.0,6.0,-0.010938284282785204
2025,2020-05-08,8.0,-2.0,6.0,-0.025274608687890554
2026,2020-05-09,8.0,-2.0,6.0,-0.08729152137472673
2027,2020-05-10,6.0,-4.0,2.0,-0.01765956608732633
2028,2020-05-11,6.0,-4.0,2.0,0.02356271218282746
2029,2020-05-12,6.0,-4.0,2.0,0.052871935210010435
2030,2020-05-13,8.0,-2.0,6.0,0.05002535167981015
2031,2020-05-14,9.0,-1.0,8.0,-0.04166180494283467
2032,2020-05-15,9.0,-1.0,8.0,0.005233209012198925
2033,2020-05-16,9.0,-1.0,8.0,0.03132400103852606
2034,2020-05-17,9.0,-1.0,8.0,0.005773698939696814
2035,2020-05-18,9.0,-1.0,8.0,0.000253212559469862
2036,2020-05-19,9.0,-1.0,8.0,-0.021179549219415117
2037,2020-05-20,9.0,-1.0,8.0,-0.04633209972614827
2038,2020-05-21,7.0,-3.0,4.0,0.011100867003489334
2039,2020-05-22,8.0,-2.0,6.0,0.0029087652158541477
2040,2020-05-23,8.0,-2.0,6.0,-0.045488748482019004
2041,2020-05-24,7.0,-3.0,4.0,0.013260696688152995
2042,2020-05-25,7.0,-3.0,4.0,-0.008070322672191654
2043,2020-05-26,7.0,-3.0,4.0,0.039158209284775536
2044,2020-05-27,7.0,-3.0,4.0,0.03754849569464569
2045,2020-05-28,10.0,-0.0,10.0,-0.009093976339415222
2046,2020-05-29,8.0,-2.0,6.0,0.02768159835206352
2047,2020-05-30,10.0,-0.0,10.0,-0.024674768256848556
2048,2020-05-31,10.0,-0.0,10.0,0.07464386294445569
2049,2020-06-01,10.0,-0.0,10.0,-0.06269774822526064
2050,2020-06-02,9.0,-1.0,8.0,0.013317594553758472
2051,2020-06-03,9.0,-1.0,8.0,0.014903505454243904
2052,2020-06-04,10.0,-0.0,10.0,-0.013785177419960992
2053,2020-06-05,8.0,-2.0,6.0,-0.0012263694874403708
2054,2020-06-06,8.0,-2.0,6.0,0.010894586768891212
2055,2020-06-07,8.0,-2.0,6.0,0.0012948980373972407
2056,2020-06-08,8.0,-2.0,6.0,0.002477712082646688
2057,2020-06-09,8.0,-2.0,6.0,0.007594610953689074
2058,2020-06-10,10.0,-0.0,10.0,-0.055553010600806974
2059,2020-06-11,6.0,-4.0,2.0,0.01706353064227928
2060,2020-06-12,7.0,-3.0,4.0,-0.0005871213730317404
2061,2020-06-13,7.0,-3.0,4.0,-0.00933896231080067
2062,2020-06-14,6.0,-4.0,2.0,0.006808938415827859
2063,2020-06-15,6.0,-4.0,2.0,0.009239764901328495
2064,2020-06-16,10.0,-0.0,10.0,-0.006056760655299365
2065,2020-06-17,10.0,-0.0,10.0,-0.007216479287142419
2066,2020-06-18,7.0,-3.0,4.0,-0.013156009261958479
2067,2020-06-19,7.0,-3.0,4.0,0.004771982822551424
2068,2020-06-20,7.0,-3.0,4.0,-0.0030764989785274643
2069,2020-06-21,7.0,-3.0,4.0,0.03709174745123511
2070,2020-06-22,8.0,-2.0,6.0,-0.001975347444956199
2071,2020-06-23,8.0,-2.0,6.0,-0.03282025637229158
2072,2020-06-24,5.0,-5.0,0.0,-0.005239308190461478
2073,2020-06-25,5.0,-5.0,0.0,-0.010998117582502465
2074,2020-06-26,3.0,-7.0,-4.0,-0.012826410145503786
2075,2020-06-27,3.0,-7.0,-4.0,0.010855408027223845
2076,2020-06-28,3.0,-7.0,-4.0,0.0051700155190526065
2077,2020-06-29,3.0,-7.0,-4.0,-0.005751513969241118
2078,2020-06-30,3.0,-7.0,-4.0,0.009885324860591016
2079,2020-07-01,3.0,-7.0,-4.0,-0.011368806016593735
2080,2020-07-02,3.0,-7.0,-4.0,-0.003957560208586508
2081,2020-07-03,3.0,-7.0,-4.0,0.004972274663308962
2082,2020-07-04,3.0,-7.0,-4.0,-0.006410727963572005
2083,2020-07-05,3.0,-7.0,-4.0,0.033230564320633205
2084,2020-07-06,4.0,-6.0,-2.0,-0.013140376368972029
2085,2020-07-07,4.0,-6.0,-2.0,0.01902835998687058
2086,2020-07-08,5.0,-5.0,0.0,-0.01594823123795197
2087,2020-07-09,4.0,-6.0,-2.0,9.052025406308672e-05
2088,2020-07-10,4.0,-6.0,-2.0,-0.004145030114595105
2089,2020-07-11,4.0,-6.0,-2.0,0.003912550172846974
2090,2020-07-12,4.0,-6.0,-2.0,-0.0035450592357031407
2091,2020-07-13,4.0,-6.0,-2.0,-4.331541633217917e-05
2092,2020-07-14,3.0,-7.0,-4.0,-0.0054501555113699585
2093,2020-07-15,3.0,-7.0,-4.0,-0.006593108913712675
2094,2020-07-16,2.0,-8.0,-6.0,0.002098616018726629
2095,2020-07-17,2.0,-8.0,-6.0,0.0008356609045909735
2096,2020-07-18,2.0,-8.0,-6.0,0.0029235972204488814
2097,2020-07-19,2.0,-8.0,-6.0,-0.0023499202193969504
2098,2020-07-20,1.0,-9.0,-8.0,0.022986788500953148
2099,2020-07-21,7.0,-3.0,4.0,0.016050921450531552
2100,2020-07-22,9.0,-1.0,8.0,0.005848489276111923
2101,2020-07-23,10.0,-0.0,10.0,-0.004611142341215513
2102,2020-07-24,10.0,-0.0,10.0,0.014702976032619386
2103,2020-07-25,10.0,-0.0,10.0,0.023566295482740696
2104,2020-07-26,10.0,-0.0,10.0,0.1096100707718386
2105,2020-07-27,10.0,-0.0,10.0,-0.007101328954145503
2106,2020-07-28,10.0,-0.0,10.0,0.017194865786684277
2107,2020-07-29,9.0,-1.0,8.0,0.0009680757802061901
2108,2020-07-30,9.0,-1.0,8.0,0.019102587038701824
2109,2020-07-31,9.0,-1.0,8.0,0.03851523423158243
2110,2020-08-01,9.0,-1.0,8.0,-0.06003426552498703
2111,2020-08-02,9.0,-1.0,8.0,0.01743632177688026
2112,2020-08-03,9.0,-1.0,8.0,-0.00359726132633742
2113,2020-08-04,9.0,-1.0,8.0,0.04828976176894417
2114,2020-08-05,9.0,-1.0,8.0,0.0027880236978121697
2115,2020-08-06,9.0,-1.0,8.0,-0.015136180923889908
2116,2020-08-07,9.0,-1.0,8.0,0.013151196104495666
2117,2020-08-08,9.0,-1.0,8.0,-0.006662100920783787
2118,2020-08-09,9.0,-1.0,8.0,0.017332698643585998
2119,2020-08-10,9.0,-1.0,8.0,-0.03936534387396862
2120,2020-08-11,7.0,-3.0,4.0,0.015284938512784452
2121,2020-08-12,9.0,-1.0,8.0,0.017195015111768575
2122,2020-08-13,9.0,-1.0,8.0,-0.0012955212672436378
2123,2020-08-14,9.0,-1.0,8.0,0.00822739472857048
2124,2020-08-15,9.0,-1.0,8.0,0.0022843551594846634
2125,2020-08-16,9.0,-1.0,8.0,0.030404826463716672
2126,2020-08-17,9.0,-1.0,8.0,-0.021475461520883754
2127,2020-08-18,9.0,-1.0,8.0,-0.019426708435084983
2128,2020-08-19,7.0,-3.0,4.0,0.010213129325661985
2129,2020-08-20,9.0,-1.0,8.0,-0.02406750776245048
2130,2020-08-21,8.0,-2.0,6.0,0.007706363578327213
2131,2020-08-22,8.0,-2.0,6.0,-0.0014533293142638959
2132,2020-08-23,8.0,-2.0,6.0,0.00940844237631766
2133,2020-08-24,8.0,-2.0,6.0,-0.03469001801020921
2134,2020-08-25,7.0,-3.0,4.0,0.010753745007988869
2135,2020-08-26,7.0,-3.0,4.0,-0.014359384010151133
2136,2020-08-27,5.0,-5.0,0.0,0.01934954060869387
2137,2020-08-28,6.0,-4.0,2.0,-0.0030872658436212896
2138,2020-08-29,6.0,-4.0,2.0,0.01778422018842596
2139,2020-08-30,7.0,-3.0,4.0,-0.0026201195960141588
2140,2020-08-31,6.0,-4.0,2.0,0.024797762078201613
2141,2020-09-01,8.0,-2.0,6.0,-0.04648471949189359
2142,2020-09-02,5.0,-5.0,0.0,-0.10239476127098823
2143,2020-09-03,2.0,-8.0,-6.0,0.02601355580533138
2144,2020-09-04,3.0,-7.0,-4.0,-0.032558235051339146
2145,2020-09-05,2.0,-8.0,-6.0,0.010893696440341438
2146,2020-09-06,2.0,-8.0,-6.0,0.008677904977596462
2147,2020-09-07,2.0,-8.0,-6.0,-0.02295630626380707
2148,2020-09-08,2.0,-8.0,-6.0,0.010939236281577225
2149,2020-09-09,2.0,-8.0,-6.0,0.01179329388699668
2150,2020-09-10,2.0,-8.0,-6.0,0.003645263099881779
2151,2020-09-11,2.0,-8.0,-6.0,0.003966560523310125
2152,2020-09-12,3.0,-7.0,-4.0,-0.011340078625095118
2153,2020-09-13,3.0,-7.0,-4.0,0.03458838400258202
2154,2020-09-14,4.0,-6.0,-2.0,0.010871177166525525
2155,2020-09-15,4.0,-6.0,-2.0,0.01648188439172471
2156,2020-09-16,4.0,-6.0,-2.0,-0.0023612995607128484
2157,2020-09-17,4.0,-6.0,-2.0,-0.00040225590724563
2158,2020-09-18,4.0,-6.0,-2.0,0.01368354571368724
2159,2020-09-19,5.0,-5.0,0.0,-0.014067993411577828
2160,2020-09-20,4.0,-6.0,-2.0,-0.043518001788151794
2161,2020-09-21,2.0,-8.0,-6.0,0.00728333999578501
2162,2020-09-22,2.0,-8.0,-6.0,-0.029662370418147788
2163,2020-09-23,2.0,-8.0,-6.0,0.05082060126051813
2164,2020-09-24,4.0,-6.0,-2.0,-0.004025740303490233
2165,2020-09-25,3.0,-7.0,-4.0,0.0048725516510925715
2166,2020-09-26,4.0,-6.0,-2.0,0.0018586986069704103
2167,2020-09-27,4.0,-6.0,-2.0,-0.004928300242105443
2168,2020-09-28,3.0,-7.0,-4.0,0.011892457737733064
2169,2020-09-29,7.0,-3.0,4.0,-0.005642259447323328
2170,2020-09-30,7.0,-3.0,4.0,-0.015229319716585255
2171,2020-10-01,6.0,-4.0,2.0,-0.0035926601846852924
2172,2020-10-02,6.0,-4.0,2.0,-0.0018583461609971152
2173,2020-10-03,4.0,-6.0,-2.0,0.011256980166837183
2174,2020-10-04,4.0,-6.0,-2.0,0.011191264337502282
2175,2020-10-05,7.0,-3.0,4.0,-0.016876795400904365
2176,2020-10-06,3.0,-7.0,-4.0,0.005410890013006764
2177,2020-10-07,6.0,-4.0,2.0,0.02289428606761912
2178,2020-10-08,8.0,-2.0,6.0,0.0
2179,2020-10-09,-1.0,-11.0,-12.0,0.03412175885049584
2180,2020-10-10,6.0,-4.0,2.0,0.007774212460991414
2181,2020-10-11,6.0,-4.0,2.0,0.0
2182,2020-10-12,-1.0,-11.0,-12.0,0.0
2183,2020-10-13,-1.0,-11.0,-12.0,0.003981418816857429
2184,2020-10-14,6.0,-4.0,2.0,0.005760771129040609
2185,2020-10-15,6.0,-4.0,2.0,-0.015069273044499454
2186,2020-10-16,6.0,-4.0,2.0,0.0031777181585685987
2187,2020-10-17,6.0,-4.0,2.0,0.011028058809408714
2188,2020-10-18,6.0,-4.0,2.0,0.02252631181805209
2189,2020-10-19,6.0,-4.0,2.0,0.014843919362714786
2190,2020-10-20,6.0,-4.0,2.0,0.07614375518727923
2191,2020-10-21,6.0,-4.0,2.0,0.011089020014184214
2192,2020-10-22,8.0,-2.0,6.0,-0.002649454434332954
2193,2020-10-23,8.0,-2.0,6.0,0.013650613135838707
2194,2020-10-24,8.0,-2.0,6.0,-0.005865754149402269
2195,2020-10-25,8.0,-2.0,6.0,0.0033822140339572204
2196,2020-10-26,8.0,-2.0,6.0,0.04427990206524912
2197,2020-10-27,8.0,-2.0,6.0,-0.028045075372767125
2198,2020-10-28,8.0,-2.0,6.0,0.012553242209906168
2199,2020-10-29,8.0,-2.0,6.0,0.008084580697109711
2200,2020-10-30,8.0,-2.0,6.0,0.01730869724499673
2201,2020-10-31,8.0,-2.0,6.0,-0.0031845118315049215
2202,2020-11-01,8.0,-2.0,6.0,-0.013585108184377304
2203,2020-11-02,8.0,-2.0,6.0,0.029505320094915133
2204,2020-11-03,8.0,-2.0,6.0,0.013147117963921984
2205,2020-11-04,8.0,-2.0,6.0,0.10231863437017075
2206,2020-11-05,9.0,-1.0,8.0,-0.0008965282223869497
2207,2020-11-06,9.0,-1.0,8.0,-0.04703408433045364
2208,2020-11-07,8.0,-2.0,6.0,0.0435367528066366
2209,2020-11-08,8.0,-2.0,6.0,-0.00951266591350064
2210,2020-11-09,9.0,-1.0,8.0,-0.0027010327428412806
2211,2020-11-10,9.0,-1.0,8.0,0.0268419410945393
2212,2020-11-11,9.0,-1.0,8.0,0.03662132733339485
2213,2020-11-12,9.0,-1.0,8.0,0.0025475527327811776
2214,2020-11-13,9.0,-1.0,8.0,-0.015300456587767797
2215,2020-11-14,9.0,-1.0,8.0,-0.007004593580968277
2216,2020-11-15,9.0,-1.0,8.0,0.04766502132014727
2217,2020-11-16,10.0,-0.0,10.0,0.05559276938072344
2218,2020-11-17,10.0,-0.0,10.0,0.008988152879733313
2219,2020-11-18,10.0,-0.0,10.0,0.0007348899513748286
2220,2020-11-19,10.0,-0.0,10.0,0.04513782082492157
2221,2020-11-20,10.0,-0.0,10.0,0.0011233347169341545
2222,2020-11-21,10.0,-0.0,10.0,-0.01460288997785153
2223,2020-11-22,10.0,-0.0,10.0,-0.0003201338255187647
2224,2020-11-23,10.0,-0.0,10.0,0.04047804663207488
2225,2020-11-24,10.0,-0.0,10.0,-0.019643827847620643
2226,2020-11-25,10.0,-0.0,10.0,-0.08442706723194093
2227,2020-11-26,8.0,-2.0,6.0,-0.002461759137513564
2228,2020-11-27,8.0,-2.0,6.0,0.035597229171640654
2229,2020-11-28,8.0,-2.0,6.0,0.025967125358366205
2230,2020-11-29,10.0,-0.0,10.0,0.07967832804147301
2231,2020-11-30,10.0,-0.0,10.0,-0.04192625952848217
2232,2020-12-01,10.0,-0.0,10.0,0.02117182318505395
2233,2020-12-02,10.0,-0.0,10.0,0.012723580699623094
2234,2020-12-03,10.0,-0.0,10.0,-0.03834494908280672
2235,2020-12-04,10.0,-0.0,10.0,0.024303237436966496
2236,2020-12-05,10.0,-0.0,10.0,0.009965977245024016
2237,2020-12-06,10.0,-0.0,10.0,-0.007934312442613889
2238,2020-12-07,10.0,-0.0,10.0,-0.04535760063307914
2239,2020-12-08,8.0,-2.0,6.0,0.012705073343324269
2240,2020-12-09,8.0,-2.0,6.0,-0.015572121149564633
2241,2020-12-10,8.0,-2.0,6.0,-0.011283218130002659
2242,2020-12-11,8.0,-2.0,6.0,0.04124015171417228
2243,2020-12-12,10.0,-0.0,10.0,0.018013867010571394
2244,2020-12-13,10.0,-0.0,10.0,0.005446642615944075
2245,2020-12-14,10.0,-0.0,10.0,0.008855135279580262
2246,2020-12-15,10.0,-0.0,10.0,0.09751836307520456
2247,2020-12-16,10.0,-0.0,10.0,0.07013245133363033
2248,2020-12-17,10.0,-0.0,10.0,0.014593135861492579
2249,2020-12-18,10.0,-0.0,10.0,0.03163075151527428
2250,2020-12-19,10.0,-0.0,10.0,-0.016444904534318017
2251,2020-12-20,10.0,-0.0,10.0,-0.028717656494923083
2252,2020-12-21,10.0,-0.0,10.0,0.042974334112722
2253,2020-12-22,10.0,-0.0,10.0,-0.022776055448425536
2254,2020-12-23,10.0,-0.0,10.0,0.021281190956862428
2255,2020-12-24,10.0,-0.0,10.0,0.03913227941423503
2256,2020-12-25,10.0,-0.0,10.0,0.07185327829659482
2257,2020-12-26,10.0,-0.0,10.0,-0.006231492066254174
2258,2020-12-27,10.0,-0.0,10.0,0.030926634860497515
2259,2020-12-28,10.0,-0.0,10.0,0.01025035510354333
2260,2020-12-29,10.0,-0.0,10.0,0.054034499850387885
2261,2020-12-30,10.0,-0.0,10.0,0.005574281033751127
2262,2020-12-31,10.0,-0.0,10.0,0.012841708421855058
2263,2021-01-01,10.0,-0.0,10.0,0.0937257763818451
2264,2021-01-02,10.0,-0.0,10.0,0.020380066820508747
2265,2021-01-03,10.0,-0.0,10.0,-0.024712000359957687
2266,2021-01-04,10.0,-0.0,10.0,0.06319658000514483
2267,2021-01-05,10.0,-0.0,10.0,0.08331071414997226
2268,2021-01-06,10.0,-0.0,10.0,0.06915746698908976
2269,2021-01-07,10.0,-0.0,10.0,0.03623389929302223
2270,2021-01-08,10.0,-0.0,10.0,-0.013311135341493308
2271,2021-01-09,10.0,-0.0,10.0,-0.04715257322095989
2272,2021-01-10,10.0,-0.0,10.0,-0.07273315911844724
2273,2021-01-11,10.0,-0.0,10.0,-0.0462145021574808
2274,2021-01-12,8.0,-2.0,6.0,0.10003249548888205
2275,2021-01-13,10.0,-0.0,10.0,0.050138030111625875
2276,2021-01-14,10.0,-0.0,10.0,-0.06027358970394214
2277,2021-01-15,10.0,-0.0,10.0,-0.017575563054016308
2278,2021-01-16,8.0,-2.0,6.0,-0.010693288110353194
2279,2021-01-17,8.0,-2.0,6.0,0.023435790428435688
2280,2021-01-18,10.0,-0.0,10.0,-0.015295342500545428
2281,2021-01-19,10.0,-0.0,10.0,-0.014473454805639108
2282,2021-01-20,8.0,-2.0,6.0,-0.13283684005316798
2283,2021-01-21,7.0,-3.0,4.0,0.07072224005404815
2284,2021-01-22,7.0,-3.0,4.0,-0.02842289019071398
2285,2021-01-23,7.0,-3.0,4.0,0.006914643864470715
2286,2021-01-24,6.0,-4.0,2.0,0.002385108497261479
2287,2021-01-25,6.0,-4.0,2.0,0.006286058309083797
2288,2021-01-26,6.0,-4.0,2.0,-0.06562212474599205
2289,2021-01-27,6.0,-4.0,2.0,0.03999200589418295
2290,2021-01-28,5.0,-5.0,0.0,0.08425954164300875
2291,2021-01-29,7.0,-3.0,4.0,-0.0013656239913527601
2292,2021-01-30,7.0,-3.0,4.0,-0.03370820329876789
2293,2021-01-31,5.0,-5.0,0.0,0.01276837039822687
2294,2021-02-01,5.0,-5.0,0.0,0.05883361481850957
2295,2021-02-02,7.0,-3.0,4.0,0.0552459817355897
2296,2021-02-03,7.0,-3.0,4.0,-0.014571470133455389
2297,2021-02-04,7.0,-3.0,4.0,0.03299138810523439
2298,2021-02-05,7.0,-3.0,4.0,0.029406828078578418
2299,2021-02-06,10.0,-0.0,10.0,-0.009233693393530085
2300,2021-02-07,10.0,-0.0,10.0,0.18746473767935656
2301,2021-02-08,10.0,-0.0,10.0,0.006161523959921977
2302,2021-02-09,10.0,-0.0,10.0,-0.03362488605272895
2303,2021-02-10,10.0,-0.0,10.0,0.06659103725199489
2304,2021-02-11,10.0,-0.0,10.0,-0.008442623824065798
2305,2021-02-12,10.0,-0.0,10.0,-0.008406213783668126
2306,2021-02-13,10.0,-0.0,10.0,0.034216235967589936
2307,2021-02-14,10.0,-0.0,10.0,-0.015851261099552705
2308,2021-02-15,10.0,-0.0,10.0,0.02617188375189583
2309,2021-02-16,10.0,-0.0,10.0,0.059941960282079876
2310,2021-02-17,10.0,-0.0,10.0,-0.008997504606080509
2311,2021-02-18,10.0,-0.0,10.0,0.08143096901442681
2312,2021-02-19,10.0,-0.0,10.0,0.0037823184880283467
2313,2021-02-20,10.0,-0.0,10.0,0.025676258799401053
2314,2021-02-21,10.0,-0.0,10.0,-0.05791845963480713
2315,2021-02-22,10.0,-0.0,10.0,-0.09930198543145974
2316,2021-02-23,8.0,-2.0,6.0,0.018042326886777316
2317,2021-02-24,8.0,-2.0,6.0,-0.05253924199462712
2318,2021-02-25,8.0,-2.0,6.0,-0.016012490356436593
2319,2021-02-26,8.0,-2.0,6.0,-0.0032652000870768694
2320,2021-02-27,8.0,-2.0,6.0,-0.022747754534158893
2321,2021-02-28,7.0,-3.0,4.0,0.09955017059303173
2322,2021-03-01,8.0,-2.0,6.0,-0.02523116190113761
2323,2021-03-02,8.0,-2.0,6.0,0.04463205998559516
2324,2021-03-03,10.0,-0.0,10.0,-0.03912035981871642
2325,2021-03-04,10.0,-0.0,10.0,0.007539701665201459
2326,2021-03-05,8.0,-2.0,6.0,-0.0003049805235574299
2327,2021-03-06,7.0,-3.0,4.0,0.0469064981309848
2328,2021-03-07,8.0,-2.0,6.0,0.020306565479021765
2329,2021-03-08,8.0,-2.0,6.0,0.04933522042014493
2330,2021-03-09,8.0,-2.0,6.0,0.021604243784508093
2331,2021-03-10,10.0,-0.0,10.0,0.03207671485778696
2332,2021-03-11,10.0,-0.0,10.0,-0.00818320662681038
2333,2021-03-12,10.0,-0.0,10.0,0.06821652768356712
2334,2021-03-13,10.0,-0.0,10.0,-0.03168961038254603
2335,2021-03-14,10.0,-0.0,10.0,-0.057251004560362806
2336,2021-03-15,10.0,-0.0,10.0,0.01605702194959746
2337,2021-03-16,10.0,-0.0,10.0,0.036369962833290526
2338,2021-03-17,10.0,-0.0,10.0,-0.01718969388968794
2339,2021-03-18,10.0,-0.0,10.0,0.008429650142007805
2340,2021-03-19,10.0,-0.0,10.0,-0.0005657190545468316
2341,2021-03-20,10.0,-0.0,10.0,-0.013551247951581913
2342,2021-03-21,8.0,-2.0,6.0,-0.05205318540518433
2343,2021-03-22,8.0,-2.0,6.0,0.003847498137087735
2344,2021-03-23,8.0,-2.0,6.0,-0.035891807501329476
2345,2021-03-24,8.0,-2.0,6.0,-0.020277031926960176
2346,2021-03-25,7.0,-3.0,4.0,0.0663999247573428
2347,2021-03-26,8.0,-2.0,6.0,0.015165759466423179
2348,2021-03-27,10.0,-0.0,10.0,-0.00040672139911979155
2349,2021-03-28,10.0,-0.0,10.0,0.03216137854492285
2350,2021-03-29,10.0,-0.0,10.0,0.020216245186836845
2351,2021-03-30,10.0,-0.0,10.0,1.9359634988669328e-05
2352,2021-03-31,10.0,-0.0,10.0,0.003003735086040127
2353,2021-04-01,10.0,-0.0,10.0,0.004881969007008102
2354,2021-04-02,8.0,-2.0,6.0,-0.029981350293480258
2355,2021-04-03,8.0,-2.0,6.0,0.020044897149687824
2356,2021-04-04,10.0,-0.0,10.0,0.005094138540155724
2357,2021-04-05,10.0,-0.0,10.0,-0.014655445590546878
2358,2021-04-06,10.0,-0.0,10.0,-0.036833390122360865
2359,2021-04-07,6.0,-4.0,2.0,0.04058980823677527
2360,2021-04-08,9.0,-1.0,8.0,-0.0013536328518543028
2361,2021-04-09,9.0,-1.0,8.0,0.0265813437234661
2362,2021-04-10,10.0,-0.0,10.0,0.006885903953912198
2363,2021-04-11,10.0,-0.0,10.0,-0.005174186544368631
2364,2021-04-12,10.0,-0.0,10.0,0.060273764788044026
2365,2021-04-13,10.0,-0.0,10.0,-0.006200634365586932
2366,2021-04-14,10.0,-0.0,10.0,0.0032374804693111603
2367,2021-04-15,10.0,-0.0,10.0,-0.02750137937440922
2368,2021-04-16,10.0,-0.0,10.0,-0.014437688523260217
2369,2021-04-17,8.0,-2.0,6.0,-0.07362154683005195
2370,2021-04-18,7.0,-3.0,4.0,-0.008750468949523471
2371,2021-04-19,7.0,-3.0,4.0,0.013436976092944253
2372,2021-04-20,7.0,-3.0,4.0,-0.04545428763397552
2373,2021-04-21,3.0,-7.0,-4.0,-0.03976946597692488
2374,2021-04-22,3.0,-7.0,-4.0,-0.012917150843477887
2375,2021-04-23,3.0,-7.0,-4.0,-0.020409289768114625
2376,2021-04-24,3.0,-7.0,-4.0,-0.020910991972800996
2377,2021-04-25,2.0,-8.0,-6.0,0.10238907033712952
2378,2021-04-26,3.0,-7.0,-4.0,0.01872140774547626
2379,2021-04-27,4.0,-6.0,-2.0,-0.003787066291157548
2380,2021-04-28,4.0,-6.0,-2.0,-0.02315733013830157
2381,2021-04-29,4.0,-6.0,-2.0,0.0783317680601785
2382,2021-04-30,7.0,-3.0,4.0,0.0013484807439430035
2383,2021-05-01,7.0,-3.0,4.0,-0.02069882418366531
2384,2021-05-02,5.0,-5.0,0.0,0.010051280371947025
2385,2021-05-03,8.0,-2.0,6.0,-0.06760024652488439
2386,2021-05-04,3.0,-7.0,-4.0,0.07669599321297893
2387,2021-05-05,7.0,-3.0,4.0,-0.017893076905150962
2388,2021-05-06,5.0,-5.0,0.0,0.017020319577589316
2389,2021-05-07,7.0,-3.0,4.0,0.025234759169852516
2390,2021-05-08,9.0,-1.0,8.0,-0.00971809913939703
2391,2021-05-09,7.0,-3.0,4.0,-0.04074231762409397
2392,2021-05-10,5.0,-5.0,0.0,0.015123172500795201
2393,2021-05-11,7.0,-3.0,4.0,-0.13321745497683113
2394,2021-05-12,2.0,-8.0,-6.0,0.011508648852034842
2395,2021-05-13,1.0,-9.0,-8.0,0.003305638371570163
2396,2021-05-14,1.0,-9.0,-8.0,-0.06255641897668496
2397,2021-05-15,1.0,-9.0,-8.0,-0.0065040138258640745
2398,2021-05-16,1.0,-9.0,-8.0,-0.0628238159527581
2399,2021-05-17,1.0,-9.0,-8.0,-0.01442685514629194
2400,2021-05-18,1.0,-9.0,-8.0,-0.13766122610248777
2401,2021-05-19,1.0,-9.0,-8.0,0.10216344466360039
2402,2021-05-20,1.0,-9.0,-8.0,-0.08528232829869509
2403,2021-05-21,0.0,-10.0,-10.0,0.006217486280095441
2404,2021-05-22,0.0,-10.0,-10.0,-0.07368936888345612
2405,2021-05-23,0.0,-10.0,-10.0,0.11318183959334838
2406,2021-05-24,0.0,-10.0,-10.0,-0.007847826338962971
2407,2021-05-25,0.0,-10.0,-10.0,0.0232272118983885
2408,2021-05-26,1.0,-9.0,-8.0,-0.02181570018063894
2409,2021-05-27,1.0,-9.0,-8.0,-0.07126897281669742
2410,2021-05-28,0.0,-10.0,-10.0,-0.03029724399691791
2411,2021-05-29,0.0,-10.0,-10.0,0.03068120125329754
2412,2021-05-30,0.0,-10.0,-10.0,0.04637929773054128
2413,2021-05-31,1.0,-9.0,-8.0,-0.017355481649080517
2414,2021-06-01,0.0,-10.0,-10.0,0.024267567346724306
2415,2021-06-02,1.0,-9.0,-8.0,0.04347513306827122
2416,2021-06-03,2.0,-8.0,-6.0,-0.05902658087058821
2417,2021-06-04,1.0,-9.0,-8.0,-0.03638625351234648
2418,2021-06-05,0.0,-10.0,-10.0,0.00873149893631231
2419,2021-06-06,0.0,-10.0,-10.0,-0.06418068028986545
2420,2021-06-07,0.0,-10.0,-10.0,-0.0026243254624715995
2421,2021-06-08,0.0,-10.0,-10.0,0.11569117680805863
2422,2021-06-09,1.0,-9.0,-8.0,-0.017205016858366395
2423,2021-06-10,1.0,-9.0,-8.0,0.01721406173812645
2424,2021-06-11,1.0,-9.0,-8.0,-0.04772764226961124
2425,2021-06-12,1.0,-9.0,-8.0,0.09972131894675185
2426,2021-06-13,2.0,-8.0,-6.0,0.0286618553013811
2427,2021-06-14,3.0,-7.0,-4.0,0.0046693207711594464
2428,2021-06-15,2.0,-8.0,-6.0,-0.05096256236721286
2429,2021-06-16,3.0,-7.0,-4.0,-0.007655308512875103
2430,2021-06-17,5.0,-5.0,0.0,-0.05955451086969865
2431,2021-06-18,2.0,-8.0,-6.0,-0.0047887171745448764
2432,2021-06-19,1.0,-9.0,-8.0,0.00231429917248005
2433,2021-06-20,1.0,-9.0,-8.0,-0.11265533283231743
