,date,open,high,low,close,volume,QAV,trades,TBAV,TQAV,Ignore
209,2021-06-24 02:29:00,32488.56,32488.82,32426.0,32460.03,75.94961100,2464971.15726300,1346,30.06512200,975629.90239591,0
210,2021-06-24 02:30:00,32460.09,32525.24,32447.77,32494.63,78.03804200,2535596.11793111,956,55.08311200,1789682.09254610,0
211,2021-06-24 02:31:00,32494.63,32550.0,32487.63,32490.44,74.79380100,2432398.45210753,1011,21.64119300,703759.07484002,0
212,2021-06-24 02:32:00,32490.45,32515.87,32355.0,32411.56,162.11294800,5254125.86290289,2761,71.33974100,2311871.04565587,0
213,2021-06-24 02:33:00,32411.55,32422.43,32343.2,32362.44,107.58467800,3482017.45064306,1421,40.12475300,1298895.68722466,0
214,2021-06-24 02:34:00,32359.29,32466.48,32339.82,32403.02,93.30911300,3024026.04850180,1449,55.66609600,1804391.77405654,0
215,2021-06-24 02:35:00,32405.61,32469.32,32405.61,32430.02,37.63023300,1220908.04139588,883,24.70286800,801521.21128972,0
216,2021-06-24 02:36:00,32430.01,32430.02,32379.85,32386.93,43.26713900,1401829.17478316,851,21.24249200,688281.91669316,0
217,2021-06-24 02:37:00,32385.0,32421.97,32383.38,32415.12,49.21432700,1594746.92324704,752,30.12514400,976169.67204877,0
218,2021-06-24 02:38:00,32413.97,32461.23,32409.99,32421.44,43.32559100,1405408.26721451,833,15.14241000,491118.71526697,0
219,2021-06-24 02:39:00,32421.44,32425.0,32385.0,32389.6,37.41030100,1212636.84731973,661,13.38246300,433767.61388373,0
220,2021-06-24 02:40:00,32388.05,32482.96,32383.38,32454.47,56.30577600,1826565.64973406,1067,37.42637900,1214064.69386743,0
221,2021-06-24 02:41:00,32455.18,32493.27,32445.0,32465.83,48.78916700,1584291.31639676,849,24.62506800,799574.73673885,0
222,2021-06-24 02:42:00,32466.05,32532.07,32466.05,32528.48,65.29544300,2122243.66455747,1138,28.18107000,915943.04071876,0
223,2021-06-24 02:43:00,32528.48,32528.48,32457.0,32502.43,43.75412500,1421210.53377364,1003,14.59897700,474315.63449338,0
224,2021-06-24 02:44:00,32502.43,32507.47,32462.24,32464.45,40.17693600,1305187.93727406,673,24.13716000,784117.67193312,0
225,2021-06-24 02:45:00,32464.45,32561.51,32464.45,32553.63,81.91975500,2663790.39741911,1319,35.37563600,1150395.84576203,0
226,2021-06-24 02:46:00,32556.09,32563.59,32508.77,32530.67,33.24611500,1081903.50251782,841,12.79738500,416413.94492145,0
227,2021-06-24 02:47:00,32535.66,32573.25,32530.66,32545.46,35.77894400,1164884.18372432,787,12.20079400,397208.07513563,0
228,2021-06-24 02:48:00,32546.02,32580.64,32520.01,32577.37,27.07743600,881468.81236684,762,13.16042100,428421.12554672,0
229,2021-06-24 02:49:00,32571.86,32579.4,32494.12,32496.72,39.14902800,1274005.12342916,845,16.41126000,534150.98179374,0
230,2021-06-24 02:50:00,32499.29,32600.0,32499.29,32591.2,38.67957700,1259661.74447862,1045,23.57526200,767790.64131671,0
231,2021-06-24 02:51:00,32586.98,32653.28,32547.15,32592.31,77.04762000,2512030.73069022,1577,42.46381000,1384514.98373030,0
232,2021-06-24 02:52:00,32592.31,32638.77,32592.31,32636.15,24.26657400,791375.07976622,776,11.42129700,372470.90622961,0
233,2021-06-24 02:53:00,32637.46,32649.33,32592.09,32624.05,35.56837400,1160209.61112447,780,14.11385600,460414.97165747,0
234,2021-06-24 02:54:00,32624.05,32650.0,32608.01,32636.84,17.52064500,571689.26786808,576,8.81785000,287719.58149216,0
235,2021-06-24 02:55:00,32636.84,32649.45,32565.0,32570.65,63.23810700,2061880.11085032,1000,28.76328800,937672.45499917,0
236,2021-06-24 02:56:00,32570.66,32583.99,32518.93,32554.6,60.95077100,1983827.80867548,1108,25.98010800,845593.28618547,0
237,2021-06-24 02:57:00,32550.27,32555.44,32511.04,32535.95,29.72228800,967030.50477349,599,12.67314800,412315.54223166,0
238,2021-06-24 02:58:00,32534.82,32565.02,32521.13,32554.54,12.50981200,407093.41474037,473,6.39154400,207990.73194234,0
239,2021-06-24 02:59:00,32561.06,32574.43,32487.44,32495.26,28.99448800,943034.59487272,646,11.70935600,380858.03711038,0
240,2021-06-24 03:00:00,32495.25,32497.25,32434.31,32492.84,33.34670100,1082474.47919552,889,14.65206700,475656.19239761,0
241,2021-06-24 03:01:00,32493.79,32594.68,32493.79,32553.57,67.57844300,2199980.79825045,1204,25.38502400,826266.61092318,0
242,2021-06-24 03:02:00,32553.58,32649.27,32553.58,32607.02,67.49878500,2201104.00168130,1242,47.81621200,1559011.49203670,0
243,2021-06-24 03:03:00,32607.02,32664.52,32589.15,32656.89,41.26128000,1346489.80460406,840,27.93035900,911433.10375766,0
244,2021-06-24 03:04:00,32656.91,32659.11,32578.7,32624.18,41.78815400,1363331.07050847,795,16.78253600,547385.44081924,0
245,2021-06-24 03:05:00,32624.18,32624.19,32568.71,32578.11,19.99992300,651778.92896123,570,9.53797800,310823.38728475,0
246,2021-06-24 03:06:00,32578.1,32619.82,32574.74,32612.92,18.12454800,590819.89476633,435,12.49080500,407144.65874545,0
247,2021-06-24 03:07:00,32612.93,32620.0,32575.57,32577.07,11.37572200,370883.11919549,447,5.60015500,182588.41402364,0
248,2021-06-24 03:08:00,32577.07,32588.45,32562.81,32568.72,13.27968100,432596.20730823,481,4.02837000,131215.53824342,0
249,2021-06-24 03:09:00,32568.73,32650.0,32568.72,32623.74,39.90695700,1301971.53501226,760,25.70071300,838414.37848616,0
250,2021-06-24 03:10:00,32622.53,32639.64,32575.99,32588.36,29.87459900,973912.00215150,528,11.25891400,367038.60285584,0
251,2021-06-24 03:11:00,32588.36,32608.88,32568.72,32574.66,15.35951400,500507.68013741,439,5.44854800,177558.96986148,0
252,2021-06-24 03:12:00,32575.12,32586.91,32546.13,32546.13,18.93542800,616592.63011433,474,6.82119200,222143.98931905,0
253,2021-06-24 03:13:00,32551.14,32650.63,32545.61,32650.63,39.19371100,1277635.85411641,700,28.48953600,928740.42765493,0
254,2021-06-24 03:14:00,32651.0,32663.46,32600.78,32634.18,25.72186700,839369.97301870,506,12.79796600,417616.26849124,0
255,2021-06-24 03:15:00,32634.19,32634.19,32584.91,32622.95,40.65330400,1325533.99248859,794,24.88816600,811477.38267074,0
256,2021-06-24 03:16:00,32622.95,32628.82,32586.45,32620.48,24.79886900,808519.13939963,518,10.00620500,326267.45581661,0
257,2021-06-24 03:17:00,32617.92,32621.52,32590.01,32590.01,19.40151900,632435.02180104,400,3.96677200,129324.13079371,0
258,2021-06-24 03:18:00,32592.83,32593.37,32567.61,32591.85,17.15968300,559101.39798800,476,5.70276900,185806.47132070,0
259,2021-06-24 03:19:00,32591.84,32653.07,32588.93,32647.38,41.94611100,1368074.26923056,992,21.66809000,706600.66292660,0
260,2021-06-24 03:20:00,32644.47,32644.47,32575.34,32583.58,47.31661900,1542421.17913938,676,7.73916600,252371.44194341,0
261,2021-06-24 03:21:00,32583.59,32644.16,32568.0,32628.61,19.47483900,635041.25754585,663,12.24446100,399351.64368783,0
262,2021-06-24 03:22:00,32633.49,32635.97,32589.12,32592.12,20.79744500,678314.30215346,632,7.51494500,245099.20982798,0
263,2021-06-24 03:23:00,32592.11,32625.33,32569.73,32622.2,32.37649800,1055128.49718847,828,17.83399900,581295.72547058,0
264,2021-06-24 03:24:00,32624.69,32693.77,32609.36,32669.7,46.27007200,1511058.01226023,973,25.89853700,845836.88642722,0
265,2021-06-24 03:25:00,32669.7,32669.7,32625.4,32650.01,34.44511700,1124521.17903966,733,20.85836400,680920.40164496,0
266,2021-06-24 03:26:00,32650.0,32659.86,32603.48,32616.44,27.02649900,881835.68287699,712,7.22801600,235828.01407715,0
267,2021-06-24 03:27:00,32616.43,32664.89,32605.0,32645.34,23.84290100,777992.49702104,718,13.18989600,430387.68608776,0
268,2021-06-24 03:28:00,32645.36,32686.89,32639.5,32654.58,22.19482300,724889.59062455,696,11.34403000,370494.55368467,0
269,2021-06-24 03:29:00,32654.59,32694.76,32640.0,32679.55,31.74391300,1037057.34939460,619,21.56443100,704537.46343060,0
270,2021-06-24 03:30:00,32679.55,32819.0,32677.55,32776.18,176.94925100,5796302.18354202,3528,121.72948000,3987061.01761093,0
271,2021-06-24 03:31:00,32778.54,32778.54,32708.27,32768.36,51.29796500,1679842.93332762,1229,22.97983700,752638.31341780,0
272,2021-06-24 03:32:00,32768.36,32781.15,32722.8,32761.44,78.27007900,2563689.77607663,1142,28.30638200,927058.94439032,0
273,2021-06-24 03:33:00,32761.44,32817.96,32750.0,32815.02,42.71999800,1401072.14944655,1169,25.71425300,843352.57534365,0
274,2021-06-24 03:34:00,32814.94,32849.61,32800.0,32829.8,62.95471900,2065942.07809861,1270,22.92384000,752431.92551513,0
275,2021-06-24 03:35:00,32829.8,32829.86,32770.01,32793.54,75.69301500,2482128.10250040,1303,36.45564500,1195419.09045307,0
276,2021-06-24 03:36:00,32793.54,32841.7,32759.16,32766.67,74.05468200,2429292.04933331,1044,33.41779800,1096492.01894520,0
277,2021-06-24 03:37:00,32766.67,32785.96,32751.0,32766.75,25.06916700,821415.89307465,666,12.09361600,396265.97296901,0
278,2021-06-24 03:38:00,32766.75,32771.91,32725.95,32726.0,23.71640500,776754.83964713,623,6.70350800,219549.05187025,0
279,2021-06-24 03:39:00,32730.53,32759.35,32713.59,32718.98,30.81764400,1008768.99641630,1000,15.50136900,507465.30030663,0
280,2021-06-24 03:40:00,32720.16,32744.21,32677.59,32679.96,55.60357600,1818458.85939629,1248,18.32963500,599515.22296596,0
281,2021-06-24 03:41:00,32678.52,32697.26,32641.43,32661.4,42.65725700,1393606.69074833,928,19.88596000,649501.01436283,0
282,2021-06-24 03:42:00,32661.41,32674.81,32514.28,32575.01,170.11710700,5545767.92625174,2316,55.29006400,1803334.82459435,0
283,2021-06-24 03:43:00,32579.69,32616.62,32503.29,32503.29,92.88257200,3022768.02036071,1503,40.83896300,1329139.82832178,0
284,2021-06-24 03:44:00,32515.92,32554.03,32508.2,32538.01,54.46488600,1771415.07207116,826,30.21552200,982681.68556640,0
285,2021-06-24 03:45:00,32538.01,32613.42,32538.0,32610.01,30.05661000,979341.73113189,795,19.73144500,642944.43888050,0
286,2021-06-24 03:46:00,32610.01,32613.92,32441.86,32443.07,70.90362500,2304993.39782735,1687,28.82946100,937180.04581370,0
287,2021-06-24 03:47:00,32442.38,32445.09,32368.77,32419.0,102.22025800,3312700.54287162,1868,42.80737100,1387274.80144309,0
288,2021-06-24 03:48:00,32419.0,32484.1,32413.28,32442.54,64.91167200,2106436.13076816,1025,24.31670600,789046.46674245,0
289,2021-06-24 03:49:00,32442.54,32488.19,32430.01,32454.71,27.69556900,898819.58335398,574,15.95506200,517782.20106604,0
290,2021-06-24 03:50:00,32454.7,32506.63,32454.7,32499.96,30.32488300,984859.00200959,691,15.70824100,510209.38801793,0
291,2021-06-24 03:51:00,32499.6,32559.98,32496.06,32551.8,23.57419400,766838.66618447,685,14.54166600,473002.84521798,0
292,2021-06-24 03:52:00,32553.43,32572.08,32486.72,32530.84,56.65927900,1843620.92053199,970,27.74438600,902727.93282711,0
293,2021-06-24 03:53:00,32530.84,32565.7,32495.46,32496.13,40.88395700,1330332.95085391,696,21.77192000,708609.55352440,0
294,2021-06-24 03:54:00,32496.13,32543.73,32490.08,32536.53,30.40687600,988511.19243843,598,21.13297600,686983.49238155,0
295,2021-06-24 03:55:00,32536.54,32600.0,32536.52,32586.81,42.71094700,1391006.80455815,814,28.50306200,928219.51261133,0
296,2021-06-24 03:56:00,32586.0,32602.31,32555.11,32599.99,21.28170400,693550.86401040,492,13.05233800,425359.58806802,0
297,2021-06-24 03:57:00,32599.99,32600.0,32564.57,32591.08,27.84793800,907416.82064489,417,5.28247600,172168.40499412,0
298,2021-06-24 03:58:00,32591.09,32659.1,32564.45,32638.99,73.37746800,2393299.99219122,991,43.55180200,1420387.30449503,0
299,2021-06-24 03:59:00,32632.65,32669.94,32589.19,32589.2,40.09197400,1308044.33347731,764,16.36077100,533915.81865470,0
300,2021-06-24 04:00:00,32589.2,32655.66,32558.09,32634.61,39.28065100,1281458.08127104,955,18.15423700,592189.83818291,0
301,2021-06-24 04:01:00,32634.6,32634.6,32550.01,32582.5,30.83629000,1004690.67466284,870,15.23836700,496553.60229888,0
302,2021-06-24 04:02:00,32582.51,32700.0,32582.51,32699.99,71.87155600,2347037.76644530,1475,49.70369600,1623087.00780448,0
303,2021-06-24 04:03:00,32700.0,32732.18,32643.3,32691.58,56.20025500,1837177.79481547,1244,25.16626700,822720.51143364,0
304,2021-06-24 04:04:00,32691.59,32732.78,32689.6,32720.01,66.68921000,2181555.16384365,1368,45.29125900,1481581.33456369,0
305,2021-06-24 04:05:00,32723.22,32728.0,32688.0,32694.56,25.01685300,818299.83379191,829,9.54275800,312116.45544415,0
306,2021-06-24 04:06:00,32694.55,32725.0,32660.35,32662.05,33.04724400,1080650.12667874,903,10.78483900,352666.46768212,0
307,2021-06-24 04:07:00,32662.05,32742.22,32654.38,32716.0,56.83399600,1858524.25832244,1192,24.02140900,785567.97531771,0
308,2021-06-24 04:08:00,32723.73,32785.7,32719.68,32730.67,53.03017700,1736907.17912690,1332,25.01573100,819356.98539559,0
309,2021-06-24 04:09:00,32730.67,32750.0,32689.75,32706.47,36.14081200,1182285.94590291,887,15.55804500,508984.88239396,0
310,2021-06-24 04:10:00,32706.48,32707.38,32651.17,32677.94,49.28597000,1610335.80790735,1075,18.39082600,600909.26786521,0
311,2021-06-24 04:11:00,32678.96,32688.18,32615.6,32645.66,44.35542900,1447974.24015906,1035,22.04407700,719592.68534496,0
312,2021-06-24 04:12:00,32647.95,32662.97,32582.3,32589.47,33.71147900,1099648.59649396,1012,11.62350600,379123.36880197,0
313,2021-06-24 04:13:00,32585.31,32588.23,32538.82,32542.31,43.44343800,1414623.70908748,1146,27.19282400,885451.58359512,0
314,2021-06-24 04:14:00,32542.3,32595.14,32531.78,32594.32,37.75456200,1229192.97947229,790,21.39307600,696474.80657448,0
315,2021-06-24 04:15:00,32596.05,32645.58,32558.55,32563.96,45.94116500,1498274.24332478,900,28.80184200,939472.35841044,0
316,2021-06-24 04:16:00,32563.97,32563.97,32530.35,32530.35,18.22862600,593282.40882611,686,6.68878500,217694.53024023,0
317,2021-06-24 04:17:00,32530.36,32555.18,32473.18,32491.58,78.38317100,2547610.39745935,1362,22.65920700,736547.59616345,0
318,2021-06-24 04:18:00,32491.59,32529.59,32485.08,32487.64,44.57601100,1448908.16593786,818,21.03276800,683763.21269476,0
319,2021-06-24 04:19:00,32487.65,32545.2,32487.64,32525.66,33.36054300,1084990.17314025,658,24.67252300,802496.03934322,0
320,2021-06-24 04:20:00,32526.16,32561.5,32492.37,32505.4,27.28613400,887705.86877067,648,16.79936000,546594.69368377,0
321,2021-06-24 04:21:00,32505.4,32506.01,32467.8,32467.81,54.94459100,1784910.15935073,879,16.55044500,537626.35763656,0
322,2021-06-24 04:22:00,32467.81,32528.06,32450.0,32469.04,55.80296700,1812461.53688346,849,21.73855200,706406.00908957,0
323,2021-06-24 04:23:00,32474.58,32498.12,32452.94,32479.06,45.91076200,1490965.18594576,688,16.61080100,539481.50185625,0
324,2021-06-24 04:24:00,32476.9,32530.77,32473.0,32496.18,46.47395600,1510526.74783158,751,20.58065600,669034.77678358,0
325,2021-06-24 04:25:00,32496.19,32577.36,32496.19,32555.0,40.10973500,1305492.77034817,919,26.08433500,848952.01208245,0
326,2021-06-24 04:26:00,32555.01,32555.01,32503.84,32525.99,28.37359300,923084.59308589,778,11.13801000,362370.25579957,0
327,2021-06-24 04:27:00,32525.72,32573.55,32504.55,32573.55,37.57760800,1222539.06903559,627,31.44187100,1022937.31664932,0
328,2021-06-24 04:28:00,32570.76,32584.98,32540.71,32552.31,30.87235200,1005332.54748180,659,15.06765300,490692.07034668,0
329,2021-06-24 04:29:00,32552.3,32594.69,32544.91,32590.99,30.36168500,988923.08972361,799,17.86147400,581892.35378921,0
330,2021-06-24 04:30:00,32590.99,32590.99,32487.19,32525.0,82.55918400,2685086.18045599,1107,46.26423500,1504717.40029185,0
331,2021-06-24 04:31:00,32524.99,32524.99,32438.13,32473.22,59.97497300,1947410.56201182,1279,21.68038600,704026.46357894,0
332,2021-06-24 04:32:00,32473.23,32481.36,32375.53,32413.42,128.82529900,4175972.28119016,1882,43.12735400,1397818.21083278,0
333,2021-06-24 04:33:00,32413.42,32450.82,32347.98,32376.77,77.56135000,2513343.48689990,1370,26.78581300,868153.91253223,0
334,2021-06-24 04:34:00,32376.77,32462.66,32286.57,32408.34,203.97174900,6599237.11280522,3079,92.49631600,2993855.54229077,0
335,2021-06-24 04:35:00,32408.33,32491.81,32408.33,32468.0,62.10675100,2016337.08705655,1306,36.67568000,1190676.70969858,0
336,2021-06-24 04:36:00,32469.22,32556.75,32468.01,32541.75,56.07322300,1823194.15055747,1064,44.49450800,1446762.98774935,0
337,2021-06-24 04:37:00,32541.75,32558.68,32492.0,32505.88,53.33027900,1734553.10947218,1076,32.16052800,1046023.59589292,0
338,2021-06-24 04:38:00,32505.88,32540.0,32447.67,32510.7,66.15184700,2150416.20372283,937,40.65355800,1321470.12522941,0
339,2021-06-24 04:39:00,32510.7,32532.22,32455.61,32504.14,70.11063900,2278473.97497430,944,46.08619500,1497993.03411058,0
340,2021-06-24 04:40:00,32504.73,32539.57,32504.73,32522.27,63.75176500,2073284.73760306,749,43.52171500,1415394.21068420,0
341,2021-06-24 04:41:00,32522.27,32550.44,32518.83,32550.43,92.11022300,2996580.60102684,923,72.94472300,2373051.84348803,0
342,2021-06-24 04:42:00,32550.43,32564.35,32480.01,32489.51,63.39923800,2062114.59182946,1169,34.90654200,1135423.31122411,0
343,2021-06-24 04:43:00,32488.66,32509.03,32448.1,32505.02,75.25294800,2444204.17486513,1331,33.45956600,1086882.64363776,0
344,2021-06-24 04:44:00,32501.39,32552.75,32481.05,32486.15,33.86378000,1101284.75885517,1038,19.93519900,648398.01954207,0
345,2021-06-24 04:45:00,32484.78,32551.14,32480.0,32539.91,24.54700100,798408.93498648,771,16.30260000,530259.34120875,0
346,2021-06-24 04:46:00,32539.92,32561.32,32520.01,32556.36,28.31285800,921517.75627782,800,15.15156000,493130.97083930,0
347,2021-06-24 04:47:00,32556.35,32562.81,32508.31,32562.8,41.68221500,1356047.96089823,876,23.14192600,752943.78018361,0
348,2021-06-24 04:48:00,32562.8,32624.31,32562.8,32602.98,38.67328300,1260827.90646938,1268,27.16095100,885495.13056309,0
349,2021-06-24 04:49:00,32603.0,32644.57,32603.0,32631.36,56.25587200,1835490.69695908,1102,35.24573700,1149964.12798075,0
350,2021-06-24 04:50:00,32630.01,32646.91,32600.33,32646.34,46.62912100,1520997.58610306,854,27.22205400,887912.55043843,0
351,2021-06-24 04:51:00,32645.73,32666.43,32601.97,32611.05,66.96620000,2185780.62260528,1103,37.27278500,1216659.04023101,0
352,2021-06-24 04:52:00,32611.04,32645.77,32595.42,32645.77,37.92855200,1237047.36099112,758,25.23835700,823102.76380020,0
353,2021-06-24 04:53:00,32645.77,32679.18,32639.24,32653.37,35.13073500,1147306.50080648,884,26.14133600,853703.87080118,0
354,2021-06-24 04:54:00,32653.37,32673.52,32622.94,32644.66,28.27579400,923157.60273484,817,16.63479200,543099.41274471,0
355,2021-06-24 04:55:00,32644.66,32673.67,32614.24,32617.23,45.75730300,1493659.45054647,842,30.32926400,990126.34853437,0
356,2021-06-24 04:56:00,32617.22,32634.98,32562.8,32622.44,91.38434900,2979321.29324184,1339,39.17307700,1276934.92833231,0
357,2021-06-24 04:57:00,32622.43,32626.37,32544.15,32578.56,43.85213600,1428811.81156203,816,17.47571600,569628.57581187,0
358,2021-06-24 04:58:00,32578.57,32610.72,32548.0,32577.52,41.16670700,1340834.54555973,858,20.74350200,675618.57251357,0
359,2021-06-24 04:59:00,32577.52,32600.0,32516.52,32546.38,34.05321400,1108511.90531470,961,19.57997700,637422.15762509,0
360,2021-06-24 05:00:00,32546.39,32558.95,32480.0,32512.38,75.46674300,2453024.32380857,1637,41.07916500,1335104.64012342,0
361,2021-06-24 05:01:00,32512.91,32632.61,32512.31,32617.09,79.54909500,2592189.46465454,1715,60.65105800,1976329.89124835,0
362,2021-06-24 05:02:00,32617.09,32677.13,32606.01,32641.98,36.35880100,1186640.19766510,1322,18.80773500,613877.03465516,0
363,2021-06-24 05:03:00,32641.98,32698.9,32614.66,32686.54,57.70570300,1884863.83461638,1324,26.37001000,861593.55349509,0
364,2021-06-24 05:04:00,32686.54,32750.77,32618.9,32618.91,276.72806400,9046601.41498763,2584,164.38755900,5374606.57561720,0
365,2021-06-24 05:05:00,32618.91,32630.53,32582.88,32619.01,44.82377200,1461818.78956527,916,25.77104700,840473.64674064,0
366,2021-06-24 05:06:00,32622.16,32679.0,32581.12,32663.74,73.08435400,2384191.46856901,968,39.39968100,1284862.23665631,0
367,2021-06-24 05:07:00,32663.75,32704.08,32640.0,32642.59,35.06354000,1145738.38274075,653,11.33689100,370457.64370253,0
368,2021-06-24 05:08:00,32642.59,32701.0,32642.59,32651.01,28.99822500,947415.25583614,518,17.03805200,556697.85042151,0
369,2021-06-24 05:09:00,32651.02,32658.59,32582.81,32599.1,35.03721700,1142962.79986824,668,17.34360800,565792.06193804,0
370,2021-06-24 05:10:00,32599.09,32628.45,32583.87,32626.57,15.99905000,521537.68198694,555,8.77977100,286212.28032281,0
371,2021-06-24 05:11:00,32628.2,32659.79,32620.85,32651.65,15.11696000,493483.76191517,513,10.14538800,331170.26686082,0
372,2021-06-24 05:12:00,32651.65,32660.99,32628.86,32647.17,18.90112600,617012.61584572,509,10.86839200,354796.88820782,0
373,2021-06-24 05:13:00,32645.63,32648.95,32601.28,32625.64,23.03287700,751421.90055000,568,7.80443900,254659.36020311,0
374,2021-06-24 05:14:00,32629.35,32646.51,32600.0,32603.68,26.10975200,851786.04905645,447,13.88909100,453091.52627094,0
375,2021-06-24 05:15:00,32603.68,32685.0,32603.68,32668.81,38.40841300,1254544.05146934,811,25.64119000,837544.24519816,0
376,2021-06-24 05:16:00,32668.8,32681.64,32661.7,32671.17,40.73565700,1331036.30317201,640,21.90115500,715608.77210424,0
377,2021-06-24 05:17:00,32671.17,32696.8,32671.17,32694.94,57.76451000,1888038.00843035,852,48.03626500,1570043.94360705,0
378,2021-06-24 05:18:00,32694.93,32728.0,32676.11,32726.4,64.18218300,2098416.89300776,907,46.30403600,1513886.17891469,0
379,2021-06-24 05:19:00,32723.92,32723.92,32672.99,32702.29,53.35252500,1744752.82055373,937,34.88285900,1140710.78838316,0
380,2021-06-24 05:20:00,32702.29,32725.03,32700.0,32700.45,60.52381500,1979500.06135477,846,30.19735100,987720.80139413,0
381,2021-06-24 05:21:00,32700.44,32704.14,32640.8,32697.37,56.79538600,1855527.85493594,876,32.80995500,1071914.03148881,0
382,2021-06-24 05:22:00,32697.38,32697.38,32652.0,32657.17,30.62304400,1000622.66194674,488,16.58951900,542099.18959576,0
383,2021-06-24 05:23:00,32657.03,32711.38,32652.39,32696.66,36.44126800,1191263.62959016,583,28.49604700,931524.71455319,0
384,2021-06-24 05:24:00,32696.85,32724.42,32691.88,32701.28,31.95209000,1045097.16580952,673,15.30734100,500688.42188518,0
385,2021-06-24 05:25:00,32701.35,32708.21,32666.92,32700.0,44.18469200,1444258.41814862,726,20.44109500,668113.11969905,0
386,2021-06-24 05:26:00,32700.0,32719.99,32690.24,32718.29,29.11838400,952319.01432554,597,18.93426600,619248.96221721,0
387,2021-06-24 05:27:00,32718.3,32725.0,32686.91,32686.91,24.01637500,785560.64742486,520,10.03539600,328269.40177994,0
388,2021-06-24 05:28:00,32686.91,32711.06,32673.58,32705.05,25.41720100,830928.15186300,539,14.34250600,468858.58985498,0
389,2021-06-24 05:29:00,32705.91,32715.0,32675.88,32678.35,22.21549700,726403.35049047,441,8.11578000,265377.13831705,0
390,2021-06-24 05:30:00,32678.35,32728.0,32672.59,32727.99,39.69163600,1298471.18886385,675,28.60384700,935786.74164906,0
391,2021-06-24 05:31:00,32727.99,32790.0,32727.99,32779.28,137.74413400,4513179.07121338,1482,77.07574000,2525275.27230834,0
392,2021-06-24 05:32:00,32779.28,32826.1,32737.71,32763.55,123.40835700,4046225.29253678,1895,71.44904000,2342821.19250375,0
393,2021-06-24 05:33:00,32763.55,32793.01,32748.28,32792.81,59.17868100,1939240.59652367,816,30.25824800,991504.00833967,0
394,2021-06-24 05:34:00,32792.82,32811.29,32758.08,32762.0,37.14632500,1217991.22195427,759,18.13350300,594546.30143589,0
395,2021-06-24 05:35:00,32762.01,32774.48,32731.2,32745.56,36.34107300,1190241.96439880,530,16.66139000,545669.18149038,0
396,2021-06-24 05:36:00,32745.56,32774.39,32731.07,32766.74,29.88155400,978856.73466931,529,15.23058700,498949.40644135,0
397,2021-06-24 05:37:00,32766.74,32811.13,32758.18,32787.95,40.28364100,1320561.52530676,649,29.87872600,979407.26172863,0
398,2021-06-24 05:38:00,32792.87,32809.35,32769.22,32784.25,45.95039000,1506535.35054821,716,21.59077400,707829.90423818,0
399,2021-06-24 05:39:00,32784.25,32801.36,32763.71,32793.28,51.43483100,1686169.60229336,701,18.61309700,610202.52696399,0
400,2021-06-24 05:40:00,32793.29,32794.58,32751.01,32753.0,46.14849100,1512822.80315846,649,18.09896000,593260.91804228,0
401,2021-06-24 05:41:00,32752.04,32779.99,32730.46,32744.24,59.69771900,1955030.20958814,735,18.58207200,608532.85128791,0
402,2021-06-24 05:42:00,32744.25,32763.72,32736.07,32758.64,54.79251400,1794214.11453220,431,44.49764800,1457064.84331013,0
403,2021-06-24 05:43:00,32758.64,32778.21,32747.08,32747.08,28.00384000,917516.64396289,573,10.31395500,337961.24624316,0
404,2021-06-24 05:44:00,32746.53,32776.4,32732.0,32737.85,48.34357700,1583066.94555474,703,23.59657100,772645.74540752,0
405,2021-06-24 05:45:00,32737.85,32793.77,32724.14,32774.5,49.38361300,1618437.95295164,583,37.36642100,1224665.28961383,0
406,2021-06-24 05:46:00,32775.3,32790.31,32769.41,32769.59,103.44988800,3391049.34743895,605,99.32879900,3255967.50939179,0
407,2021-06-24 05:47:00,32769.59,32794.5,32766.68,32793.62,21.98869200,720780.96599039,468,14.84186000,486514.03534823,0
408,2021-06-24 05:48:00,32793.61,32798.91,32775.23,32784.85,26.65878200,874100.66608373,465,13.90658200,455959.68297796,0
409,2021-06-24 05:49:00,32784.85,32794.46,32775.9,32794.45,24.17203000,792435.68123640,578,13.35938200,437978.12231118,0
410,2021-06-24 05:50:00,32794.46,33023.95,32794.45,32964.7,372.98225100,12287240.57700671,5174,237.87318600,7834030.90539815,0
411,2021-06-24 05:51:00,32962.32,32994.18,32913.97,32920.12,64.42125300,2123038.98436147,1575,32.88903100,1084052.76244894,0
412,2021-06-24 05:52:00,32924.02,32941.0,32824.45,32850.98,112.03405600,3683973.65009121,1853,39.43241200,1296547.93642101,0
413,2021-06-24 05:53:00,32850.98,32900.0,32844.44,32868.98,34.02946700,1118914.53347588,714,14.91183000,490275.33031625,0
414,2021-06-24 05:54:00,32868.98,32900.04,32839.49,32881.22,70.97095600,2332578.26876034,931,46.69634900,1534824.83359011,0
415,2021-06-24 05:55:00,32881.25,32881.26,32861.54,32875.03,30.65057700,1007515.22166817,473,14.78464000,485982.70654597,0
416,2021-06-24 05:56:00,32875.03,32880.41,32860.11,32874.73,40.38984500,1327616.73744177,458,26.59263000,874121.88810383,0
417,2021-06-24 05:57:00,32874.73,32919.68,32874.73,32913.67,58.08697900,1910588.94820295,727,42.95495900,1412803.39201602,0
418,2021-06-24 05:58:00,32913.66,33012.21,32910.0,32971.19,76.78032600,2531957.19060950,1291,49.18845300,1622013.90330377,0
