,date,tenkensen,kijunsen,spanA,spanB,chiku,kijunAndSpanBCross,tenkensenAndkijunsen,priceAndABSpan,tenkensenAndPriceWithKijunsen,sAAndB
10881,2005-04-14,0,0,0,0,0.0,0,0,0,0,0
10882,2005-04-15,0,0,0,0,0.0,0,0,0,0,0
10883,2005-04-18,0,0,0,0,0.0,0,0,0,0,0
10884,2005-04-19,0,0,0,0,0.0,0,0,0,0,0
10885,2005-04-20,0,0,0,0,0.0,0,0,0,0,0
10886,2005-04-21,0,0,0,0,0.0,0,0,0,0,0
10887,2005-04-22,0,0,0,0,0.0,0,0,0,0,0
10888,2005-04-25,0,0,0,0,0.0,0,0,0,0,0
10889,2005-04-26,0,0,0,0,0.0,0,0,0,0,0
10890,2005-04-27,0,0,0,0,0.0,0,0,0,0,0
10891,2005-04-28,1,0,0,0,0.0,0,0,0,0,0
10892,2005-04-29,1,0,0,0,0.0,0,0,0,0,0
10893,2005-05-02,1,0,0,0,0.0,0,0,0,0,0
10894,2005-05-03,1,0,0,0,0.0,0,0,0,0,0
10895,2005-05-04,1,0,0,0,0.0,0,0,0,0,0
10896,2005-05-05,0,0,0,0,0.0,0,0,0,0,0
10897,2005-05-06,0,0,0,0,0.0,0,0,0,0,0
10898,2005-05-09,0,0,0,0,0.0,0,0,0,0,0
10899,2005-05-10,0,0,0,0,0.0,0,0,0,0,0
10900,2005-05-11,0,0,0,0,0.0,0,0,0,0,0
10901,2005-05-12,0,0,0,0,0.0,0,0,0,0,0
10902,2005-05-13,0,0,0,0,0.0,0,0,0,0,0
10903,2005-05-16,0,0,0,0,0.0,0,0,0,0,0
10904,2005-05-17,0,0,0,0,0.0,0,0,0,0,0
10905,2005-05-18,1,0,0,0,0.0,0,0,0,0,0
10906,2005-05-19,1,0,0,0,0.0,0,0,0,0,0
10907,2005-05-20,1,0,0,0,0.0,0,0,0,0,0
10908,2005-05-23,1,0,0,0,1.0,0,0,0,0,0
10909,2005-05-24,1,0,0,0,0.0,0,0,0,0,0
10910,2005-05-25,1,0,0,0,1.0,0,0,0,0,0
10911,2005-05-26,1,1,0,0,1.0,0,0,0,0,0
10912,2005-05-27,1,1,0,0,1.0,0,1,0,1,0
10913,2005-05-31,1,1,0,0,1.0,0,1,0,1,0
10914,2005-06-01,1,1,0,0,1.0,0,1,0,1,0
10915,2005-06-02,1,1,0,0,0.0,0,1,0,1,0
10916,2005-06-03,0,1,0,0,0.0,0,1,0,0,0
10917,2005-06-06,0,0,0,0,0.0,0,1,0,0,0
10918,2005-06-07,0,0,0,0,0.0,0,1,0,0,0
10919,2005-06-08,0,0,0,0,0.0,0,1,0,0,0
10920,2005-06-09,0,0,0,0,0.0,0,1,0,0,0
10921,2005-06-10,0,0,0,0,0.0,0,1,0,0,0
10922,2005-06-13,0,0,0,0,1.0,0,1,0,0,0
10923,2005-06-14,0,0,0,0,1.0,0,1,0,0,0
10924,2005-06-15,1,1,0,0,1.0,0,1,0,1,0
10925,2005-06-16,1,1,0,0,1.0,0,1,0,1,0
10926,2005-06-17,1,1,0,0,1.0,0,1,0,1,0
10927,2005-06-20,1,1,0,0,1.0,0,1,0,1,0
10928,2005-06-21,1,1,0,0,1.0,0,1,0,1,0
10929,2005-06-22,1,1,0,0,1.0,0,1,0,1,0
10930,2005-06-23,0,1,0,0,1.0,0,1,0,0,0
10931,2005-06-24,0,0,0,0,0.0,0,1,0,0,0
10932,2005-06-27,0,0,0,0,0.0,0,1,0,0,0
10933,2005-06-28,0,0,0,0,0.0,0,1,0,0,0
10934,2005-06-29,0,0,0,0,0.0,0,0,0,0,0
10935,2005-06-30,0,0,0,0,1.0,0,0,0,0,0
10936,2005-07-01,0,0,0,0,1.0,0,0,0,0,0
10937,2005-07-05,0,0,0,0,1.0,0,0,0,0,0
10938,2005-07-06,1,1,0,0,1.0,0,0,0,0,0
10939,2005-07-07,1,1,1,0,1.0,0,0,0,0,0
10940,2005-07-08,1,1,1,0,1.0,0,0,0,0,0
10941,2005-07-11,1,1,1,0,1.0,0,0,0,0,0
10942,2005-07-12,1,1,1,0,1.0,0,0,0,0,0
10943,2005-07-13,1,1,1,0,1.0,0,1,0,1,0
10944,2005-07-14,1,1,1,0,1.0,0,1,0,1,0
10945,2005-07-15,1,1,1,0,1.0,0,1,0,1,0
10946,2005-07-18,1,1,1,0,1.0,0,1,0,1,0
10947,2005-07-19,1,1,1,1,1.0,0,1,1,1,0
10948,2005-07-20,1,1,1,1,1.0,0,1,1,1,0
10949,2005-07-21,1,1,1,1,1.0,0,1,1,1,0
10950,2005-07-22,1,1,1,1,1.0,0,1,1,1,0
10951,2005-07-25,1,1,1,1,1.0,0,1,1,1,0
10952,2005-07-26,1,1,1,1,1.0,0,1,1,1,0
10953,2005-07-27,1,1,1,1,1.0,0,1,1,1,0
10954,2005-07-28,1,1,1,1,1.0,0,1,1,1,0
10955,2005-07-29,1,1,1,1,1.0,0,1,1,1,0
10956,2005-08-01,0,1,1,1,1.0,0,1,1,0,0
10957,2005-08-02,0,1,1,1,1.0,0,1,1,0,0
10958,2005-08-03,1,1,1,1,1.0,0,1,1,1,0
10959,2005-08-04,0,1,1,1,1.0,0,1,1,0,0
10960,2005-08-05,0,1,1,1,1.0,0,1,1,0,0
10961,2005-08-08,0,1,1,1,1.0,0,1,1,0,0
10962,2005-08-09,1,1,1,1,1.0,0,1,1,1,0
10963,2005-08-10,0,1,1,1,1.0,0,1,1,0,0
10964,2005-08-11,0,1,1,1,1.0,0,1,1,0,0
10965,2005-08-12,0,1,1,1,1.0,0,1,1,0,0
10966,2005-08-15,0,1,1,1,1.0,0,1,1,0,0
10967,2005-08-16,0,1,1,1,1.0,1,1,1,0,0
10968,2005-08-17,0,1,1,1,1.0,1,1,1,0,0
10969,2005-08-18,0,1,1,1,0.0,1,1,1,0,0
10970,2005-08-19,1,1,1,1,0.0,1,1,1,1,0
10971,2005-08-22,1,1,1,1,0.0,1,1,1,1,1
10972,2005-08-23,0,0,1,1,0.0,1,0,1,0,1
10973,2005-08-24,0,0,1,1,0.0,1,0,1,0,1
10974,2005-08-25,0,0,1,1,0.0,1,0,1,0,1
10975,2005-08-26,0,0,1,1,0.0,1,0,1,0,1
10976,2005-08-29,0,0,1,1,0.0,1,0,1,0,1
10977,2005-08-30,0,0,1,1,0.0,1,0,1,0,1
10978,2005-08-31,0,0,1,1,0.0,1,0,1,0,1
10979,2005-09-01,0,0,0,1,0.0,1,0,0,0,1
10980,2005-09-02,0,0,0,1,0.0,1,0,0,0,1
10981,2005-09-06,0,0,1,1,0.0,1,0,1,0,1
10982,2005-09-07,1,0,0,1,0.0,1,0,0,0,1
10983,2005-09-08,1,0,0,1,0.0,1,0,0,0,1
10984,2005-09-09,1,0,1,1,0.0,1,0,1,0,1
10985,2005-09-12,1,0,1,1,0.0,1,0,1,0,1
10986,2005-09-13,1,0,0,1,0.0,1,0,0,0,1
10987,2005-09-14,0,0,0,1,0.0,1,0,0,0,1
10988,2005-09-15,0,0,0,1,0.0,1,0,0,0,1
10989,2005-09-16,0,0,0,1,0.0,1,0,0,0,1
10990,2005-09-19,0,0,0,1,0.0,1,0,0,0,1
10991,2005-09-20,0,0,0,0,0.0,1,0,0,0,1
10992,2005-09-21,0,0,0,0,0.0,1,0,0,0,1
10993,2005-09-22,0,0,0,0,0.0,1,0,0,0,1
10994,2005-09-23,0,0,0,0,0.0,1,0,0,0,1
10995,2005-09-26,0,0,0,0,0.0,1,0,0,0,1
10996,2005-09-27,0,0,0,0,0.0,1,0,0,0,1
10997,2005-09-28,1,0,0,1,0.0,1,0,0,0,1
10998,2005-09-29,1,1,0,1,0.0,1,0,0,0,1
10999,2005-09-30,1,1,0,1,0.0,1,0,0,0,1
11000,2005-10-03,1,1,0,1,0.0,1,0,0,0,1
11001,2005-10-04,1,1,0,1,1.0,1,0,0,0,1
11002,2005-10-05,1,1,0,1,1.0,1,0,0,0,1
11003,2005-10-06,1,1,0,1,1.0,1,0,0,0,1
11004,2005-10-07,1,1,0,1,1.0,1,0,0,0,1
11005,2005-10-10,1,1,0,1,1.0,1,1,0,1,1
11006,2005-10-11,1,1,1,1,1.0,1,1,1,1,1
11007,2005-10-12,1,1,1,1,1.0,1,1,1,1,1
11008,2005-10-13,1,1,1,1,1.0,1,1,1,1,1
11009,2005-10-14,1,1,1,1,1.0,1,1,1,1,1
11010,2005-10-17,1,1,1,1,1.0,1,1,1,1,1
11011,2005-10-18,1,1,1,1,1.0,1,1,1,1,1
11012,2005-10-19,1,1,1,1,1.0,1,1,1,1,1
11013,2005-10-20,1,1,1,1,1.0,1,1,1,1,1
11014,2005-10-21,1,1,1,1,1.0,1,1,1,1,1
11015,2005-10-24,1,1,1,1,1.0,1,1,1,1,1
11016,2005-10-25,1,1,1,1,1.0,1,1,1,1,1
11017,2005-10-26,0,1,1,1,1.0,1,1,1,0,1
11018,2005-10-27,0,1,1,1,1.0,1,1,1,0,1
11019,2005-10-28,0,1,1,1,1.0,1,1,1,0,1
11020,2005-10-31,0,1,1,1,1.0,1,1,1,0,1
11021,2005-11-01,0,1,1,1,1.0,1,1,1,0,1
11022,2005-11-02,0,1,1,1,1.0,1,1,1,0,1
11023,2005-11-03,1,1,1,1,1.0,1,1,1,1,1
11024,2005-11-04,1,1,1,1,1.0,1,1,1,1,1
11025,2005-11-07,1,1,1,1,1.0,1,1,1,1,1
11026,2005-11-08,1,1,1,1,1.0,1,1,1,1,1
11027,2005-11-09,1,1,1,1,1.0,1,1,1,1,0
11028,2005-11-10,1,1,1,1,1.0,1,1,1,1,0
11029,2005-11-11,1,1,1,1,1.0,1,1,1,1,0
11030,2005-11-14,1,1,1,1,1.0,1,1,1,1,0
11031,2005-11-15,1,1,1,1,1.0,1,1,1,1,0
11032,2005-11-16,1,1,1,1,1.0,1,1,1,1,0
11033,2005-11-17,1,1,1,1,1.0,1,1,1,1,0
11034,2005-11-18,1,1,1,1,1.0,1,1,1,1,0
11035,2005-11-21,1,1,1,1,1.0,1,1,1,1,0
11036,2005-11-22,1,1,1,1,1.0,1,1,1,1,0
11037,2005-11-23,1,1,1,1,1.0,1,1,1,1,0
11038,2005-11-25,1,1,1,1,1.0,1,1,1,1,0
11039,2005-11-28,1,1,1,1,1.0,1,1,1,1,0
11040,2005-11-29,1,1,1,1,1.0,1,1,1,1,0
11041,2005-11-30,1,1,1,1,1.0,1,1,1,1,1
11042,2005-12-01,1,1,1,1,1.0,1,1,1,1,1
11043,2005-12-02,1,1,1,1,1.0,1,1,1,1,1
11044,2005-12-05,1,1,1,1,1.0,1,1,1,1,1
11045,2005-12-06,1,1,1,1,1.0,1,1,1,1,1
11046,2005-12-07,0,1,1,1,1.0,1,1,1,0,1
11047,2005-12-08,0,1,1,1,1.0,1,1,1,0,1
11048,2005-12-09,0,1,1,1,1.0,1,1,1,0,1
11049,2005-12-12,0,1,1,1,1.0,1,1,1,0,1
11050,2005-12-13,0,0,1,1,0.0,1,1,1,0,1
11051,2005-12-14,0,0,1,1,0.0,1,1,1,0,1
11052,2005-12-15,0,0,1,1,0.0,1,1,1,0,1
11053,2005-12-16,0,0,1,1,1.0,1,1,1,0,1
11054,2005-12-19,0,0,1,1,0.0,1,1,1,0,1
11055,2005-12-20,0,0,1,1,0.0,1,0,1,0,1
11056,2005-12-21,0,0,1,1,0.0,1,0,1,0,1
11057,2005-12-22,0,0,1,1,0.0,1,0,1,0,1
11058,2005-12-23,0,0,1,1,0.0,1,0,1,0,1
11059,2005-12-27,0,0,1,1,0.0,1,0,1,0,1
11060,2005-12-28,0,0,1,1,0.0,1,0,1,0,1
11061,2005-12-29,0,0,0,1,0.0,1,0,0,0,1
11062,2005-12-30,0,0,0,1,0.0,1,0,0,0,1
11063,2006-01-03,0,0,0,1,0.0,1,0,0,0,1
11064,2006-01-04,0,0,0,0,0.0,1,0,0,0,1
11065,2006-01-05,0,0,0,1,0.0,1,0,0,0,1
11066,2006-01-06,1,0,1,1,0.0,1,0,1,0,1
11067,2006-01-09,1,0,0,1,0.0,1,0,0,0,1
11068,2006-01-10,1,0,0,1,0.0,1,0,0,0,1
11069,2006-01-11,1,0,0,1,0.0,1,0,0,0,1
11070,2006-01-12,1,0,0,1,0.0,1,0,0,0,1
11071,2006-01-13,1,0,0,0,0.0,1,0,0,0,1
11072,2006-01-17,1,0,0,0,0.0,1,0,0,0,1
11073,2006-01-18,1,0,0,1,0.0,1,0,0,0,1
11074,2006-01-19,0,0,0,0,0.0,1,0,0,0,1
11075,2006-01-20,0,0,0,0,0.0,1,0,0,0,1
11076,2006-01-23,0,0,0,0,0.0,1,0,0,0,1
11077,2006-01-24,0,0,0,0,0.0,1,0,0,0,1
11078,2006-01-25,0,0,0,0,0.0,1,0,0,0,1
11079,2006-01-26,0,0,0,0,0.0,0,0,0,0,1
11080,2006-01-27,0,0,0,0,0.0,0,0,0,0,1
11081,2006-01-30,0,0,0,0,0.0,0,0,0,0,1
11082,2006-01-31,0,0,0,0,0.0,0,0,0,0,1
11083,2006-02-01,0,0,0,0,0.0,0,0,0,0,1
11084,2006-02-02,0,0,0,0,0.0,0,0,0,0,1
11085,2006-02-03,0,0,0,0,0.0,0,0,0,0,1
11086,2006-02-06,0,0,0,0,0.0,0,0,0,0,1
11087,2006-02-07,0,0,0,0,0.0,0,0,0,0,1
11088,2006-02-08,1,0,0,0,0.0,0,0,0,0,1
11089,2006-02-09,0,0,0,0,0.0,0,0,0,0,1
11090,2006-02-10,1,0,0,0,0.0,0,0,0,0,1
11091,2006-02-13,0,0,0,0,0.0,0,0,0,0,1
11092,2006-02-14,1,0,0,0,0.0,0,0,0,0,1
11093,2006-02-15,1,0,0,0,0.0,0,0,0,0,0
11094,2006-02-16,1,0,0,0,0.0,0,0,0,0,0
11095,2006-02-17,1,0,0,0,0.0,0,0,0,0,0
11096,2006-02-21,0,0,0,0,0.0,0,0,0,0,0
11097,2006-02-22,1,0,0,0,0.0,0,0,0,0,0
11098,2006-02-23,0,0,0,0,0.0,0,0,0,0,0
11099,2006-02-24,0,0,0,0,0.0,0,0,0,0,0
11100,2006-02-27,0,0,0,0,0.0,0,0,0,0,0
11101,2006-02-28,0,0,0,0,0.0,0,0,0,0,0
11102,2006-03-01,0,0,0,0,0.0,0,0,0,0,0
11103,2006-03-02,0,0,0,0,1.0,0,0,0,0,0
11104,2006-03-03,0,0,0,0,1.0,0,0,0,0,0
11105,2006-03-06,0,0,0,0,1.0,0,0,0,0,0
11106,2006-03-07,0,0,0,0,1.0,0,0,0,0,0
11107,2006-03-08,1,1,0,0,1.0,0,0,0,0,0
11108,2006-03-09,1,1,0,0,1.0,0,1,0,1,0
11109,2006-03-10,1,1,0,0,1.0,0,1,0,1,0
11110,2006-03-13,1,1,0,0,1.0,0,1,0,1,0
11111,2006-03-14,1,1,1,0,1.0,0,1,0,1,0
11112,2006-03-15,1,1,1,0,1.0,0,1,0,1,0
11113,2006-03-16,1,1,1,0,1.0,0,1,0,1,0
11114,2006-03-17,1,1,1,0,1.0,0,1,0,1,0
11115,2006-03-20,1,1,1,0,1.0,0,1,0,1,0
11116,2006-03-21,1,1,1,0,1.0,0,1,0,1,0
11117,2006-03-22,1,1,1,1,1.0,0,1,1,1,0
11118,2006-03-23,1,1,1,0,1.0,0,1,0,1,0
11119,2006-03-24,1,1,1,0,1.0,0,1,0,1,0
11120,2006-03-27,0,1,1,0,1.0,0,1,0,0,0
11121,2006-03-28,0,1,1,0,1.0,0,1,0,0,0
11122,2006-03-29,0,1,1,0,1.0,0,1,0,0,0
11123,2006-03-30,0,1,1,0,1.0,0,1,0,0,0
11124,2006-03-31,0,1,1,0,1.0,0,1,0,0,0
11125,2006-04-03,0,1,1,0,1.0,0,1,0,0,0
11126,2006-04-04,1,1,1,0,1.0,0,1,0,1,0
11127,2006-04-05,1,1,1,0,1.0,0,1,0,1,0
11128,2006-04-06,1,1,1,0,1.0,0,1,0,1,0
11129,2006-04-07,0,1,1,0,1.0,0,1,0,0,0
11130,2006-04-10,0,0,1,0,1.0,0,1,0,0,0
11131,2006-04-11,0,0,0,0,1.0,0,1,0,0,0
11132,2006-04-12,0,0,0,0,1.0,0,1,0,0,0
11133,2006-04-13,0,0,1,0,1.0,0,1,0,0,0
11134,2006-04-17,0,0,1,0,1.0,0,1,0,0,0
11135,2006-04-18,1,1,1,0,1.0,0,1,0,1,0
11136,2006-04-19,0,0,1,0,1.0,0,0,0,0,0
11137,2006-04-20,0,0,1,0,1.0,0,0,0,0,0
11138,2006-04-21,0,0,1,0,1.0,0,0,0,0,0
11139,2006-04-24,0,0,1,1,0.0,1,0,1,0,0
11140,2006-04-25,1,0,1,1,0.0,1,0,1,0,0
11141,2006-04-26,1,1,1,1,0.0,1,0,1,0,0
11142,2006-04-27,1,1,1,1,0.0,1,0,1,0,0
11143,2006-04-28,0,0,1,1,0.0,1,0,1,0,0
11144,2006-05-01,0,0,1,1,1.0,1,0,1,0,0
11145,2006-05-02,0,0,1,1,0.0,1,0,1,0,0
11146,2006-05-03,0,1,1,1,1.0,1,1,1,0,1
11147,2006-05-04,0,0,0,1,1.0,1,1,0,0,1
11148,2006-05-05,1,1,1,1,0.0,1,1,1,1,1
11149,2006-05-08,0,1,1,1,0.0,1,1,1,0,1
11150,2006-05-09,1,1,1,1,1.0,1,1,1,1,1
11151,2006-05-10,0,1,0,1,0.0,1,1,0,0,1
11152,2006-05-11,0,0,0,1,0.0,1,1,0,0,1
11153,2006-05-12,0,0,0,1,0.0,1,1,0,0,1
11154,2006-05-15,1,1,0,1,0.0,1,1,0,1,1
11155,2006-05-16,0,0,0,1,0.0,1,1,0,0,1
11156,2006-05-17,0,0,0,0,0.0,1,0,0,0,1
11157,2006-05-18,0,0,0,0,0.0,1,0,0,0,1
11158,2006-05-19,0,0,0,0,0.0,0,0,0,0,1
11159,2006-05-22,0,0,0,0,0.0,0,0,0,0,1
11160,2006-05-23,0,0,0,0,0.0,0,0,0,0,1
11161,2006-05-24,0,0,0,0,0.0,0,0,0,0,1
11162,2006-05-25,0,0,0,0,0.0,0,0,0,0,1
11163,2006-05-26,0,0,0,0,0.0,0,0,0,0,1
11164,2006-05-30,0,0,0,0,0.0,0,0,0,0,1
11165,2006-05-31,0,0,0,0,0.0,0,0,0,0,1
11166,2006-06-01,1,0,0,0,0.0,0,0,0,0,1
11167,2006-06-02,0,0,0,0,0.0,0,0,0,0,1
11168,2006-06-05,0,0,0,0,0.0,0,0,0,0,1
11169,2006-06-06,0,0,0,0,0.0,0,0,0,0,1
11170,2006-06-07,0,0,0,0,0.0,0,0,0,0,1
11171,2006-06-08,0,0,0,0,0.0,0,0,0,0,1
11172,2006-06-09,0,0,0,0,0.0,0,0,0,0,1
11173,2006-06-12,0,0,0,0,0.0,0,0,0,0,1
11174,2006-06-13,0,0,0,0,0.0,0,0,0,0,1
11175,2006-06-14,0,0,0,0,0.0,0,0,0,0,1
11176,2006-06-15,0,0,0,0,0.0,0,0,0,0,1
11177,2006-06-16,0,0,0,0,0.0,0,0,0,0,1
11178,2006-06-19,0,0,0,0,0.0,0,0,0,0,1
11179,2006-06-20,0,0,0,0,0.0,0,0,0,0,1
11180,2006-06-21,1,0,0,0,0.0,0,0,0,0,1
11181,2006-06-22,0,0,0,0,0.0,0,0,0,0,1
11182,2006-06-23,0,0,0,0,0.0,0,0,0,0,1
11183,2006-06-26,0,0,0,0,0.0,0,0,0,0,1
11184,2006-06-27,0,0,0,0,0.0,0,0,0,0,1
11185,2006-06-28,0,0,0,0,0.0,0,0,0,0,1
11186,2006-06-29,1,0,0,0,0.0,0,0,0,0,1
11187,2006-06-30,0,0,0,0,0.0,0,0,0,0,0
11188,2006-07-03,1,0,0,0,0.0,0,0,0,0,0
11189,2006-07-05,1,0,0,0,0.0,0,0,0,0,0
11190,2006-07-06,1,0,0,0,0.0,0,0,0,0,0
11191,2006-07-07,0,0,0,0,0.0,0,0,0,0,0
11192,2006-07-10,0,0,0,0,0.0,0,0,0,0,0
11193,2006-07-11,0,0,0,0,0.0,0,0,0,0,0
11194,2006-07-12,0,0,0,0,0.0,0,0,0,0,0
11195,2006-07-13,0,0,0,0,0.0,0,0,0,0,0
11196,2006-07-14,0,0,0,0,0.0,0,0,0,0,0
11197,2006-07-17,0,0,0,0,0.0,0,0,0,0,0
11198,2006-07-18,0,0,0,0,0.0,0,0,0,0,0
11199,2006-07-19,1,0,0,0,0.0,0,0,0,0,0
11200,2006-07-20,1,0,0,0,0.0,0,0,0,0,0
11201,2006-07-21,0,0,0,0,0.0,0,0,0,0,0
11202,2006-07-24,1,1,0,0,0.0,0,0,0,0,0
11203,2006-07-25,1,1,0,0,0.0,0,0,0,0,0
11204,2006-07-26,1,1,0,0,0.0,0,0,0,0,0
11205,2006-07-27,1,1,0,0,0.0,0,0,0,0,0
11206,2006-07-28,1,1,0,0,0.0,0,0,0,0,0
11207,2006-07-31,1,1,0,0,0.0,0,0,0,0,0
11208,2006-08-01,1,1,0,0,0.0,0,1,0,1,0
11209,2006-08-02,1,1,0,0,0.0,0,1,0,1,0
11210,2006-08-03,1,1,0,0,0.0,0,1,0,1,0
11211,2006-08-04,0,1,0,0,0.0,0,1,0,0,0
11212,2006-08-07,0,0,0,0,0.0,0,1,0,0,0
11213,2006-08-08,0,0,0,0,0.0,0,1,0,0,0
11214,2006-08-09,0,0,0,0,0.0,0,1,0,0,0
11215,2006-08-10,0,1,0,0,1.0,0,1,0,0,0
11216,2006-08-11,0,0,0,0,1.0,0,1,0,0,0
11217,2006-08-14,1,1,0,0,1.0,0,1,0,1,0
11218,2006-08-15,1,1,0,0,1.0,0,1,0,1,0
11219,2006-08-16,1,1,1,0,1.0,0,1,0,1,0
11220,2006-08-17,1,1,1,0,1.0,0,1,0,1,0
11221,2006-08-18,1,1,1,0,1.0,0,1,0,1,0
11222,2006-08-21,1,1,1,0,1.0,0,1,0,1,0
11223,2006-08-22,1,1,1,0,1.0,0,1,0,1,0
11224,2006-08-23,1,1,1,0,1.0,0,1,0,1,0
11225,2006-08-24,1,1,1,1,1.0,0,1,1,1,0
11226,2006-08-25,1,1,1,1,1.0,0,1,1,1,0
11227,2006-08-28,1,1,1,1,1.0,0,1,1,1,0
11228,2006-08-29,1,1,1,1,1.0,0,1,1,1,0
11229,2006-08-30,1,1,1,1,1.0,0,1,1,1,0
11230,2006-08-31,1,1,1,1,1.0,0,1,1,1,0
11231,2006-09-01,1,1,1,1,1.0,0,1,1,1,0
11232,2006-09-05,1,1,1,1,1.0,1,1,1,1,0
11233,2006-09-06,1,1,1,1,1.0,1,1,1,1,0
11234,2006-09-07,0,1,1,1,1.0,1,1,1,0,0
11235,2006-09-08,1,1,1,1,1.0,1,1,1,1,0
11236,2006-09-11,1,1,1,1,1.0,1,1,1,1,0
11237,2006-09-12,1,1,1,1,1.0,1,1,1,1,0
11238,2006-09-13,1,1,1,1,1.0,1,1,1,1,0
11239,2006-09-14,1,1,1,1,1.0,1,1,1,1,0
11240,2006-09-15,1,1,1,1,1.0,1,1,1,1,0
11241,2006-09-18,1,1,1,1,1.0,1,1,1,1,0
11242,2006-09-19,1,1,1,1,1.0,1,1,1,1,0
11243,2006-09-20,1,1,1,1,1.0,1,1,1,1,0
11244,2006-09-21,1,1,1,1,1.0,1,1,1,1,0
11245,2006-09-22,0,1,1,1,1.0,1,1,1,0,0
11246,2006-09-25,0,1,1,1,1.0,1,1,1,0,0
11247,2006-09-26,1,1,1,1,1.0,1,1,1,1,0
11248,2006-09-27,0,1,1,1,1.0,1,1,1,0,0
11249,2006-09-28,0,1,1,1,1.0,1,1,1,0,0
11250,2006-09-29,0,1,1,1,1.0,1,1,1,0,0
11251,2006-10-02,0,1,1,1,1.0,1,1,1,0,1
11252,2006-10-03,0,1,1,1,1.0,1,1,1,0,1
11253,2006-10-04,1,1,1,1,1.0,1,1,1,1,1
11254,2006-10-05,1,1,1,1,1.0,1,1,1,1,1
11255,2006-10-06,1,1,1,1,1.0,1,1,1,1,1
11256,2006-10-09,1,1,1,1,1.0,1,1,1,1,1
11257,2006-10-10,1,1,1,1,1.0,1,1,1,1,1
11258,2006-10-11,1,1,1,1,1.0,1,1,1,1,1
11259,2006-10-12,1,1,1,1,1.0,1,1,1,1,1
11260,2006-10-13,1,1,1,1,1.0,1,1,1,1,1
11261,2006-10-16,1,1,1,1,1.0,1,1,1,1,1
11262,2006-10-17,1,1,1,1,1.0,1,1,1,1,1
11263,2006-10-18,1,1,1,1,1.0,1,1,1,1,1
11264,2006-10-19,1,1,1,1,1.0,1,1,1,1,1
11265,2006-10-20,1,1,1,1,1.0,1,1,1,1,1
11266,2006-10-23,1,1,1,1,1.0,1,1,1,1,1
11267,2006-10-24,1,1,1,1,1.0,1,1,1,1,1
11268,2006-10-25,1,1,1,1,1.0,1,1,1,1,1
11269,2006-10-26,1,1,1,1,1.0,1,1,1,1,1
11270,2006-10-27,1,1,1,1,1.0,1,1,1,1,1
11271,2006-10-30,1,1,1,1,1.0,1,1,1,1,1
11272,2006-10-31,1,1,1,1,1.0,1,1,1,1,1
11273,2006-11-01,1,1,1,1,1.0,1,1,1,1,1
11274,2006-11-02,1,1,1,1,1.0,1,1,1,1,1
11275,2006-11-03,1,1,1,1,1.0,1,1,1,1,1
11276,2006-11-06,1,1,1,1,1.0,1,1,1,1,1
11277,2006-11-07,1,1,1,1,1.0,1,1,1,1,1
11278,2006-11-08,1,1,1,1,1.0,1,1,1,1,1
11279,2006-11-09,1,1,1,1,1.0,1,1,1,1,1
11280,2006-11-10,1,1,1,1,1.0,1,1,1,1,1
11281,2006-11-13,0,1,1,1,1.0,1,1,1,0,1
11282,2006-11-14,1,1,1,1,1.0,1,1,1,1,1
11283,2006-11-15,1,1,1,1,1.0,1,1,1,1,1
11284,2006-11-16,1,1,1,1,1.0,1,1,1,1,1
11285,2006-11-17,1,1,1,1,1.0,1,1,1,1,1
11286,2006-11-20,1,1,1,1,1.0,1,1,1,1,1
11287,2006-11-21,1,1,1,1,1.0,1,1,1,1,1
11288,2006-11-22,1,1,1,1,1.0,1,1,1,1,1
11289,2006-11-24,1,1,1,1,1.0,1,1,1,1,1
11290,2006-11-27,0,1,1,1,1.0,1,1,1,0,1
11291,2006-11-28,0,1,1,1,1.0,1,1,1,0,1
11292,2006-11-29,0,0,1,1,1.0,1,1,1,0,1
11293,2006-11-30,0,1,1,1,1.0,1,1,1,0,1
11294,2006-12-01,0,0,1,1,1.0,1,1,1,0,1
11295,2006-12-04,1,1,1,1,1.0,1,1,1,1,1
11296,2006-12-05,1,1,1,1,1.0,1,1,1,1,1
11297,2006-12-06,1,1,1,1,1.0,1,1,1,1,1
11298,2006-12-07,1,1,1,1,1.0,1,1,1,1,1
11299,2006-12-08,1,1,1,1,1.0,1,1,1,1,1
11300,2006-12-11,1,1,1,1,1.0,1,1,1,1,1
11301,2006-12-12,1,1,1,1,1.0,1,1,1,1,1
11302,2006-12-13,1,1,1,1,1.0,1,1,1,1,1
11303,2006-12-14,1,1,1,1,1.0,1,1,1,1,1
11304,2006-12-15,1,1,1,1,1.0,1,1,1,1,1
11305,2006-12-18,1,1,1,1,1.0,1,1,1,1,1
11306,2006-12-19,1,1,1,1,1.0,1,1,1,1,1
11307,2006-12-20,1,1,1,1,1.0,1,1,1,1,1
11308,2006-12-21,1,1,1,1,1.0,1,1,1,1,1
11309,2006-12-22,1,1,1,1,1.0,1,1,1,1,1
11310,2006-12-26,1,1,1,1,1.0,1,1,1,1,1
11311,2006-12-27,1,1,1,1,1.0,1,1,1,1,1
11312,2006-12-28,1,1,1,1,1.0,1,1,1,1,1
11313,2006-12-29,1,1,1,1,1.0,1,1,1,1,1
11314,2007-01-03,1,1,1,1,1.0,1,1,1,1,1
